STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
20MICRONS,20 Microns Limited,507,71224.0,0.84,254.51,NO TREND,INCREASING,50.63,-0.91,9.65,-5.54,STAY,BUY,BUY,0.25,STAY,False,False,STAY,0.46,-0.13,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",-200
21STCENMGM,21st Century Management Services Limited,43,10585.0,1.01,92.87,DECREASING,INCREASING,32.16,-1.53,2.35,-1.49,BUY,SELL,SELL,0.73,STRONG SELL,False,False,STAY,-0.15,0.78,0.0,,-100,['INVERTEDHAMMER'],100
360ONE,360 ONE WAM LIMITED,24236,300602.0,0.35,1183.85,INCREASING,INCREASING,61.11,-4.05,40.86,1.89,STAY,BUY,BUY,0.89,STRONG BUY,False,False,SELL,0.53,-1.18,0.0,,-100,,0
3IINFOLTD,3i Infotech Limited,667,2216296.0,1.2,32.69,INCREASING,DECREASING,71.66,-2.34,1.2,-1.91,SELL,BUY,BUY,0.95,STRONG BUY,False,True,SELL,0.8,0.58,0.0,,0,"['HIGHWAVE', 'SPINNINGTOP']",100
3MINDIA,3M India Limited,35139,2503.0,0.58,31600.0,DECREASING,INCREASING,36.1,1.69,878.19,3.49,BUY,SELL,STRONG BUY,0.51,STAY,False,False,STAY,-0.29,1.25,0.0,,-100,,0
3PLAND,3P Land Holdings Limited,48,392268.0,2.52,64.6,INCREASING,INCREASING,66.89,5.79,4.62,-2.22,STAY,BUY,BUY,0.78,STRONG BUY,False,False,STAY,0.66,5.38,0.79,['ENGULFING'],100,,0
5PAISA,5Paisa Capital Limited,1574,19914.0,0.54,494.0,NO TREND,INCREASING,43.4,-2.71,12.47,1.77,STAY,BUY,BUY,0.43,STAY,False,False,STAY,0.05,-0.2,0.0,,-100,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100
63MOONS,63 moons technologies limited,1758,973553.0,0.96,852.9,INCREASING,INCREASING,72.73,-4.19,43.16,-2.6,SELL,BUY,BUY,0.95,STRONG BUY,False,False,STAY,0.49,1.99,0.0,,-100,,0
A2ZINFRA,A2Z Infra Engineering Limited,237,745346.0,0.49,21.14,NO TREND,INCREASING,65.99,3.72,1.2,-0.33,STAY,BUY,BUY,0.83,STRONG BUY,False,False,STAY,0.79,3.17,0.0,,0,,0
AAATECH,AAA Technologies Limited,105,13828.0,0.81,113.56,NO TREND,INCREASING,44.63,2.35,4.2,2.75,STAY,SELL,STRONG BUY,0.02,STAY,False,False,STAY,-0.17,0.5,0.0,,-100,['HARAMI'],100
AAKASH,Aakash Exploration Services Limited,92,120332.0,0.66,10.79,DECREASING,INCREASING,44.22,-0.76,0.53,1.47,STAY,BUY,SELL,0.05,STAY,False,False,STAY,0.01,-2.35,0.0,,0,,0
AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,110,1417.0,0.31,59.8,NO TREND,INCREASING,46.04,-0.68,2.44,6.9,STAY,BUY,BUY,0.02,STAY,False,False,STAY,-0.06,-0.32,-2.09,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400,,0
AARON,Aaron Industries Limited,273,15513.0,0.39,353.1,INCREASING,INCREASING,64.45,2.84,19.0,-3.18,STAY,BUY,BUY,0.72,STRONG BUY,False,False,STAY,0.26,2.96,0.0,,-100,['ENGULFING'],100
AARTECH,Aartech Solonics Limited,163,127241.0,0.82,79.56,INCREASING,INCREASING,62.26,2.97,3.82,-1.56,STAY,BUY,BUY,0.82,SELL,False,False,STAY,0.55,2.01,0.0,['HARAMI'],100,,0
AARTIDRUGS,Aarti Drugs Limited,3992,136180.0,0.96,445.15,DECREASING,INCREASING,34.63,-0.66,11.45,1.07,BUY,SELL,SELL,0.75,BUY,False,False,STAY,-0.23,-0.26,0.0,,-200,,-100
AARTIIND,Aarti Industries Limited,24126,1058165.0,0.83,436.4,DECREASING,INCREASING,33.43,-0.47,11.22,0.43,BUY,SELL,SELL,0.03,STAY,False,False,STAY,-0.08,-0.25,0.0,,0,,0
AARTIPHARM,Aarti Pharmalabs Limited,3941,240718.0,0.98,608.85,DECREASING,INCREASING,42.35,2.87,24.34,-0.81,STAY,SELL,SELL,0.44,STAY,False,False,STAY,0.14,1.21,0.0,,0,,0
AARTISURF,Aarti Surfactants Limited,419,3916.0,0.78,654.7,NO TREND,INCREASING,39.26,-0.62,28.28,-0.17,BUY,SELL,BUY,0.41,STAY,False,False,STAY,-0.43,-2.85,0.0,,0,,0
AARVEEDEN,Aarvee Denims & Exports Limited,55,4726.0,0.79,93.75,INCREASING,INCREASING,100.0,0.0,1.92,0.36,SELL,BUY,BUY,0.99,STRONG BUY,False,True,STAY,-0.38,0.0,1.95,['DOJI'],100,['DOJI'],100
AARVI,Aarvi Encon Limited,176,26149.0,1.26,149.43,NO TREND,INCREASING,65.09,-0.93,5.12,-5.18,STAY,BUY,BUY,0.32,BUY,False,False,STAY,0.34,-0.22,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
AATMAJ,Aatmaj Healthcare Limited,70,20000.0,1.0,27.15,NO TREND,DECREASING,57.21,4.32,1.05,-0.0,STAY,BUY,BUY,0.05,STAY,False,True,STAY,0.64,3.82,0.0,['DOJI'],100,['MARUBOZU'],100
AAVAS,Aavas Financiers Limited,10412,155136.0,0.95,1664.9,NO TREND,NO TREND,48.59,-4.96,28.81,-1.71,STAY,BUY,BUY,0.15,STAY,False,False,STAY,-0.05,-0.6,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,,0
ABAN,Aban Offshore Limited,290,89562.0,0.67,67.13,NO TREND,INCREASING,52.22,-2.5,2.46,0.53,STAY,BUY,BUY,0.48,BUY,False,False,STAY,0.53,-1.28,0.0,,0,,0
ABB,ABB India Limited,134791,128560.0,0.72,7703.55,INCREASING,INCREASING,57.59,1.5,172.67,0.69,STAY,BUY,BUY,0.68,STAY,False,False,STAY,-0.27,1.16,0.0,,-100,,0
ABCAPITAL,Aditya Birla Capital Limited,45603,2530247.0,0.65,196.89,NO TREND,INCREASING,46.81,-0.92,6.15,0.0,STAY,BUY,BUY,0.49,STAY,False,False,STAY,0.05,-0.31,0.0,,-200,['HAMMER'],100
ABCOTS,A B Cotspin India Limited,251,17500.0,0.55,435.05,INCREASING,INCREASING,77.21,0.0,9.2,1.42,SELL,BUY,BUY,0.99,SELL,False,False,SELL,0.77,-1.01,0.0,,0,,0
ABFRL,Aditya Birla Fashion and Retail Limited,19509,1856660.0,0.79,302.0,NO TREND,INCREASING,43.44,-2.01,8.31,-0.13,STAY,BUY,SELL,0.43,STAY,False,False,STAY,0.09,-0.66,0.0,,-100,['HAMMER'],100
ABHISHEK,Abhishek Corporation Limited,0,0.0,,180.0,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ABINFRA,A B Infrabuild Limited,291,19034.0,1.11,96.53,INCREASING,INCREASING,49.83,-13.28,3.76,-4.69,STAY,BUY,BUY,0.57,STRONG BUY,False,False,STAY,0.31,-4.92,0.0,['SPINNINGTOP'],100,,0
ABMINTLLTD,ABM International Limited,57,5194.0,1.85,73.72,DECREASING,INCREASING,42.48,3.26,5.29,-2.46,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.29,-1.97,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,,0
ABSLAMC,Aditya Birla Sun Life AMC Limited,13108,599270.0,1.02,830.9,INCREASING,INCREASING,49.77,4.4,29.7,-1.78,STAY,BUY,SELL,0.55,STAY,False,False,STAY,0.23,1.98,0.0,,0,['ENGULFING'],100
ACC,ACC Limited,46790,194100.0,0.7,2251.2,NO TREND,INCREASING,49.03,2.9,59.1,-0.38,STAY,BUY,BUY,0.32,STAY,False,False,STAY,-0.63,1.36,0.0,,0,,0
ACCELYA,Accelya Solutions India Limited,2507,6231.0,0.73,1578.15,NO TREND,INCREASING,51.06,-1.34,41.64,0.31,STAY,BUY,BUY,0.64,STAY,False,False,STAY,-0.18,-0.43,0.0,,0,['HAMMER'],100
ACCENTMIC,Accent Microcell Limited,517,5500.0,0.22,263.8,NO TREND,DECREASING,54.95,-0.83,8.81,3.33,STAY,BUY,BUY,0.59,STAY,False,False,STAY,0.16,-1.57,0.0,,-100,,-100
ACCORD,Accord Synergy Limited,10,2000.0,0.36,29.75,DECREASING,INCREASING,46.52,5.25,1.07,-0.57,STAY,SELL,SELL,0.44,STAY,False,True,STAY,-0.33,0.0,3.87,,0,['DOJI'],100
ACCURACY,Accuracy Shipping Limited,149,327540.0,0.47,11.35,INCREASING,DECREASING,59.14,1.6,0.68,1.4,STAY,BUY,BUY,0.81,SELL,False,False,STAY,0.67,0.89,0.0,,-100,['HARAMI'],100
ACE,Action Construction Equipment Limited,16989,260633.0,1.11,1342.55,INCREASING,INCREASING,48.03,-2.89,55.49,0.82,STAY,BUY,BUY,0.38,SELL,False,False,STAY,0.46,-1.47,0.0,,0,,0
ACEINTEG,Ace Integrated Solutions Limited,31,27969.0,1.34,32.52,NO TREND,DECREASING,47.31,-2.72,2.25,2.56,STAY,SELL,BUY,0.2,STAY,False,False,STAY,0.04,-2.93,0.0,,0,,0
ACI,Archean Chemical Industries Limited,8255,360501.0,1.2,661.0,INCREASING,INCREASING,42.85,-11.75,23.15,-3.6,STAY,BUY,SELL,0.02,STAY,False,False,STAY,0.11,-3.37,0.0,,-100,,0
ACL,Andhra Cements Limited,716,13358.0,0.52,83.75,NO TREND,DECREASING,46.62,1.61,2.73,0.6,STAY,BUY,BUY,0.09,STAY,False,False,STAY,0.09,-0.3,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200
ACLGATI,Allcargo Gati Limited,1251,375664.0,1.08,96.97,NO TREND,DECREASING,51.54,4.49,2.7,-2.72,STAY,SELL,BUY,0.52,STAY,False,False,STAY,-0.3,1.75,0.0,,0,,0
ACSAL,Arvind and Company Shipping Agencies Limited,54,16500.0,0.98,94.55,DECREASING,INCREASING,47.05,-8.6,3.22,-4.14,STAY,SELL,BUY,0.61,STAY,False,False,STAY,-0.01,-4.97,0.0,,-100,,-100
ADANIENSOL,Adani Energy Solutions Limited,114527,3615576.0,1.11,834.65,DECREASING,NO TREND,51.0,1.86,45.63,2.55,STAY,BUY,BUY,0.43,STAY,False,True,STAY,-0.45,1.92,0.0,,0,,0
ADANIENT,Adani Enterprises Limited,364469,1913445.0,1.31,2527.0,DECREASING,INCREASING,44.24,1.79,93.36,2.26,STAY,SELL,BUY,0.47,STAY,False,False,STAY,-0.67,0.92,0.0,['ENGULFING'],100,,0
ADANIGREEN,Adani Green Energy Limited,290693,6731762.0,1.25,1205.8,DECREASING,INCREASING,42.52,-0.7,92.59,1.63,STAY,BUY,STRONG SELL,0.38,STAY,False,False,STAY,-0.61,-1.16,0.0,['ENGULFING'],100,,-100
ADANIPORTS,Adani Ports and Special Economic Zone Limited,289858,2747014.0,0.86,1259.95,DECREASING,INCREASING,47.52,2.33,48.97,2.67,STAY,BUY,BUY,0.32,STAY,False,False,STAY,-0.67,1.45,0.0,['SPINNINGTOP'],100,,0
ADANIPOWER,Adani Power Limited,205883,5951209.0,0.72,536.45,DECREASING,INCREASING,46.73,-0.91,26.63,4.02,STAY,BUY,BUY,0.24,STAY,False,False,STAY,-0.41,-0.58,0.0,,0,,-200
ADFFOODS,ADF Foods Limited,2031,407585.0,1.75,343.55,INCREASING,INCREASING,64.22,7.19,15.16,-2.25,STAY,BUY,BUY,0.88,STRONG BUY,True,False,STAY,0.23,4.49,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,['ENGULFING'],100
ADL,Archidply Decor Limited,45,469.0,0.61,100.0,INCREASING,INCREASING,57.17,-0.96,4.59,2.9,STAY,BUY,BUY,0.67,STAY,False,False,STAY,0.21,0.0,0.0,,-100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ADORWELD,Ador Welding Limited,1864,19522.0,0.52,1159.2,DECREASING,INCREASING,36.92,-3.25,43.43,1.58,BUY,BUY,STRONG SELL,0.52,STAY,False,False,STAY,-0.31,-1.09,0.0,,0,,-100
ADROITINFO,Adroit Infotech Limited,32,42076.0,1.37,21.0,NO TREND,INCREASING,48.22,-1.37,1.48,-0.79,STAY,BUY,SELL,0.14,STAY,False,False,STAY,0.78,-0.99,0.0,['INVERTEDHAMMER'],100,,-200
ADSL,Allied Digital Services Limited,769,298460.0,1.28,259.7,NO TREND,INCREASING,44.23,2.23,11.32,-1.14,STAY,BUY,SELL,0.03,STAY,False,False,STAY,0.64,1.25,0.0,,0,['SPINNINGTOP'],100
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,664,65466.0,0.62,70.79,INCREASING,INCREASING,54.21,-3.71,2.57,3.0,STAY,BUY,BUY,0.52,STAY,False,False,STAY,0.46,-1.13,0.0,,-100,,0
ADVENZYMES,Advanced Enzyme Technologies Limited,3896,137078.0,0.48,377.4,DECREASING,INCREASING,34.21,-1.05,17.48,4.55,BUY,SELL,STRONG SELL,0.02,STRONG SELL,False,False,STAY,-0.1,-0.41,0.0,,0,,-100
AEROFLEX,Aeroflex Industries Limited,1569,1831786.0,0.86,227.3,INCREASING,INCREASING,66.61,-3.59,9.85,-0.57,STAY,BUY,BUY,0.82,STRONG BUY,False,False,STAY,0.53,-1.6,0.0,,0,,0
AETHER,Aether Industries Limited,10352,41526.0,0.61,886.6,NO TREND,DECREASING,58.34,-1.15,28.37,-3.15,STAY,BUY,BUY,0.4,STRONG BUY,False,False,STAY,0.65,-0.27,0.0,,-100,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100
AFFLE,Affle (India) Limited,14605,286832.0,0.73,1777.65,INCREASING,INCREASING,64.98,-5.01,60.39,0.21,STAY,BUY,BUY,0.82,BUY,False,False,SELL,0.49,-1.76,0.0,,0,,0
AGARIND,Agarwal Industrial Corporation Limited,1197,28625.0,0.98,1260.5,INCREASING,INCREASING,68.63,1.58,40.71,1.27,STAY,BUY,BUY,0.91,STRONG BUY,False,False,STAY,0.31,0.84,0.0,,0,,0
AGARWALFT,Agarwal Float Glass India Limited,38,3000.0,0.77,73.0,NO TREND,INCREASING,34.3,-2.86,3.12,2.89,BUY,SELL,SELL,0.66,BUY,False,False,STAY,-0.25,0.0,-3.97,,0,['DOJI'],100
AGI,AGI Greenpac Limited,4700,137243.0,0.56,1169.65,INCREASING,INCREASING,64.05,0.52,52.43,0.35,STAY,BUY,BUY,0.09,STRONG BUY,False,False,SELL,0.45,-1.19,0.0,,0,['HARAMI'],100
AGNI,Agni Green Power Limited,114,370000.0,2.7,50.75,DECREASING,INCREASING,76.55,11.36,2.52,-18.08,SELL,BUY,BUY,0.99,BUY,True,False,STAY,0.76,0.5,12.51,"['KICKING', 'MARUBOZU']",200,,0
AGRITECH,Agri-Tech (India) Limited,134,12404.0,0.75,210.96,INCREASING,INCREASING,59.06,-1.2,8.66,-0.01,STAY,BUY,BUY,0.72,STAY,False,False,STAY,0.22,0.94,0.0,,0,['SPINNINGTOP'],0
AGROPHOS,Agro Phos India Limited,73,64276.0,1.19,42.24,NO TREND,INCREASING,44.79,-3.07,1.66,-1.07,STAY,SELL,BUY,0.31,STAY,False,False,STAY,-0.2,-1.03,0.0,"['DOJI', 'DOJISTAR', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER', 'SPINNINGTOP']",600,,0
AGSTRA,AGS Transact Technologies Limited,818,402028.0,0.78,79.11,DECREASING,INCREASING,36.46,1.45,3.84,1.29,BUY,SELL,SELL,0.58,STAY,False,False,STAY,0.36,0.65,0.0,,0,['SPINNINGTOP'],100
AGUL,A G Universal Limited,29,4000.0,2.5,57.9,NO TREND,NO TREND,57.07,6.23,1.41,-4.02,STAY,BUY,BUY,0.34,STAY,False,True,STAY,0.23,3.86,0.0,['DOJI'],100,['MARUBOZU'],100
AHIMSA,Ahimsa Industries Limited,8,0.0,,61.95,INCREASING,INCREASING,100.0,0.0,0.2,7.69,SELL,BUY,BUY,0.6,BUY,False,True,STAY,-0.22,0.0,0.0,['DOJI'],100,['DOJI'],100
AHL,Abans Holdings Limited,1335,448138.0,2.67,307.75,DECREASING,INCREASING,23.32,-9.57,16.22,-11.92,BUY,SELL,SELL,0.98,STRONG SELL,False,False,STAY,-0.04,-8.39,-17.08,,0,,0
AHLADA,Ahlada Engineers Limited,141,64707.0,0.66,100.51,NO TREND,INCREASING,54.04,-4.78,4.77,-0.37,STAY,BUY,BUY,0.42,STAY,False,False,STAY,0.25,-1.61,0.0,,0,,0
AHLEAST,Asian Hotels (East) Limited,235,16230.0,0.35,174.07,INCREASING,INCREASING,52.65,-0.32,9.22,1.7,STAY,BUY,BUY,0.61,STRONG BUY,False,False,STAY,0.49,-2.2,0.0,,0,,0
AHLUCONT,Ahluwalia Contracts (India) Limited,6842,43962.0,0.47,1115.2,NO TREND,INCREASING,61.5,-2.43,42.24,0.86,STAY,BUY,BUY,0.18,BUY,False,False,SELL,0.14,-1.22,0.0,,0,,0
AHLWEST,Asian Hotels (West) Limited,0,0.0,,144.15,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AIAENG,AIA Engineering Limited,36928,206246.0,1.83,3498.1,DECREASING,INCREASING,39.67,1.06,88.6,1.29,BUY,SELL,BUY,0.04,STRONG SELL,False,False,STAY,0.36,0.45,0.0,,-200,['SPINNINGTOP'],100
AIFL,Ashapura Intimates Fashion Limited,0,0.0,,1.55,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AILIMITED,Abhishek Integrations Limited,21,0.0,0.0,84.6,INCREASING,INCREASING,67.82,0.0,1.31,7.69,STAY,BUY,BUY,0.15,BUY,False,True,STAY,0.12,0.0,0.0,['DOJI'],100,['DOJI'],100
AIRAN,Airan Limited,290,514806.0,1.11,35.65,NO TREND,INCREASING,56.82,-5.84,1.95,-1.08,STAY,BUY,BUY,0.66,BUY,False,False,SELL,0.3,-3.49,0.0,,0,,0
AIROLAM,Airo Lam limited,230,785760.0,4.76,140.05,INCREASING,INCREASING,71.68,25.82,7.3,-19.15,SELL,BUY,STRONG BUY,0.98,BUY,True,False,STAY,0.66,16.7,0.0,,0,,0
AISL,ANI Integrated Services Limited,72,0.0,0.0,190.0,DECREASING,INCREASING,49.55,0.0,3.74,7.69,STAY,BUY,BUY,0.02,STAY,False,True,STAY,-0.11,0.0,0.0,['DOJI'],100,['DOJI'],100
AJANTPHARM,Ajanta Pharma Limited,28582,64404.0,0.35,2804.8,DECREASING,INCREASING,36.87,-2.23,103.92,1.3,BUY,BUY,SELL,0.07,STAY,False,False,STAY,-0.22,-1.59,0.0,,0,,0
AJMERA,Ajmera Realty & Infra India Limited,2564,116078.0,1.16,1121.65,INCREASING,INCREASING,63.0,1.0,50.0,-0.63,STAY,BUY,BUY,0.85,STRONG BUY,False,False,SELL,0.15,0.96,0.0,,0,,0
AJOONI,Ajooni Biotech Limited,51,503003.0,0.92,7.66,NO TREND,INCREASING,44.53,-3.69,0.34,2.22,STAY,BUY,STRONG SELL,0.31,STAY,False,False,STAY,0.2,-1.16,0.0,,0,,0
AJRINFRA,AJR INFRA AND TOLLING LIMITED,0,0.0,,0.7,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,SELL,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AKASH,Akash Infra-Projects Limited,52,12664.0,0.44,35.11,NO TREND,INCREASING,47.88,-1.07,2.03,3.79,STAY,BUY,SELL,0.27,STAY,False,False,STAY,0.34,-1.79,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",400,,-100
AKG,Akg Exim Limited,56,17582.0,0.36,19.25,NO TREND,DECREASING,52.65,0.0,1.02,3.23,STAY,BUY,BUY,0.25,BUY,False,False,STAY,0.69,1.32,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HAMMER', 'INVERTEDHAMMER', 'SPINNINGTOP']",600,,0
AKI,AKI India Limited,134,105386.0,0.43,15.3,DECREASING,NO TREND,30.52,-0.99,1.07,4.16,BUY,SELL,SELL,0.92,STRONG SELL,False,False,STAY,-0.62,0.26,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
AKSHAR,Akshar Spintex Limited,67,2074132.0,0.72,0.74,DECREASING,DECREASING,54.11,-3.1,0.02,4.08,STAY,BUY,BUY,0.09,STRONG SELL,False,False,STAY,0.68,-1.33,0.0,['DOJI'],100,,-100
AKSHARCHEM,AksharChem India Limited,203,1769.0,0.27,303.0,NO TREND,INCREASING,50.76,-9.2,10.46,0.67,STAY,BUY,STRONG SELL,0.0,STAY,False,False,STAY,0.17,-1.86,0.0,,0,,0
AKSHOPTFBR,Aksh Optifibre Limited,130,9546233.0,1.71,14.66,NO TREND,DECREASING,75.85,2.95,0.87,-5.43,SELL,BUY,BUY,0.94,STRONG BUY,True,False,STAY,0.88,5.85,0.0,['ENGULFING'],100,,0
AKZOINDIA,Akzo Nobel India Limited,10859,7209.0,0.64,3550.0,DECREASING,INCREASING,25.87,-0.42,188.16,5.02,BUY,SELL,SELL,0.23,STAY,False,False,STAY,0.56,-0.31,0.0,,-100,['HAMMER'],100
ALANKIT,Alankit Limited,398,917400.0,0.65,22.98,NO TREND,INCREASING,51.48,0.33,1.03,4.02,STAY,BUY,BUY,0.64,STRONG BUY,False,False,STAY,0.66,0.83,0.0,,0,,0
ALBERTDAVD,Albert David Limited,614,12878.0,0.37,1410.8,NO TREND,INCREASING,53.82,-4.82,58.19,0.03,STAY,BUY,BUY,0.01,BUY,False,False,SELL,0.57,-2.03,0.0,,0,,0
ALCHEM,Alchemist Limited,0,0.0,,3.15,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ALEMBICLTD,Alembic Limited,2142,895941.0,0.42,147.47,INCREASING,INCREASING,69.76,-1.1,4.94,0.88,STAY,BUY,BUY,0.86,BUY,False,False,STAY,0.57,-0.28,0.0,,0,"['DOJI', 'DOJISTAR', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",400
ALICON,Alicon Castalloy Limited,1327,24730.0,1.19,1138.9,DECREASING,INCREASING,44.48,-5.67,51.02,-1.65,STAY,BUY,STRONG SELL,0.5,STAY,False,False,STAY,-0.7,-3.75,0.0,,0,,0
ALKALI,Alkali Metals Limited,105,64891.0,1.23,121.88,NO TREND,INCREASING,62.05,1.0,4.57,-0.53,STAY,BUY,BUY,1.0,STAY,False,False,STAY,0.74,-0.01,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",-100
ALKEM,Alkem Laboratories Limited,59089,62213.0,0.6,5366.0,DECREASING,INCREASING,34.89,-3.2,132.91,1.59,BUY,BUY,SELL,0.45,STAY,False,False,STAY,-0.16,-1.27,0.0,,-100,,0
ALKYLAMINE,Alkyl Amines Chemicals Limited,9273,29239.0,1.0,1975.95,NO TREND,DECREASING,40.84,-1.0,48.66,1.37,STAY,SELL,STRONG SELL,0.59,STAY,False,False,STAY,0.42,-0.36,0.0,,0,,0
ALLCARGO,Allcargo Logistics Limited,7036,1493884.0,0.66,54.1,NO TREND,DECREASING,45.37,-0.16,1.71,1.3,STAY,SELL,STRONG SELL,0.2,STAY,False,False,STAY,0.09,0.17,0.0,,-100,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
ALLETEC,All E Technologies Limited,507,8000.0,0.56,592.6,INCREASING,INCREASING,65.05,-6.55,29.65,3.52,STAY,BUY,BUY,0.26,STRONG BUY,False,False,STAY,-0.4,-2.55,0.0,,0,,-100
ALMONDZ,Almondz Global Securities Limited,279,1648896.0,3.43,31.09,DECREASING,INCREASING,61.63,10.39,1.15,-6.23,STAY,STRONG BUY,BUY,0.72,STAY,False,True,STAY,0.31,5.03,0.0,,0,,0
ALOKINDS,Alok Industries Limited,12835,8029819.0,0.64,22.9,NO TREND,INCREASING,54.23,2.67,0.83,-0.12,STAY,BUY,BUY,0.73,BUY,False,False,STAY,0.47,1.78,0.0,,0,,0
ALPA,Alpa Laboratories Limited,175,17146.0,0.67,120.28,INCREASING,INCREASING,61.32,2.13,3.88,-2.98,STAY,BUY,BUY,0.85,STRONG BUY,False,False,STAY,0.48,3.58,0.0,,0,,0
ALPEXSOLAR,Alpex Solar Limited,813,47800.0,0.33,875.2,DECREASING,INCREASING,55.32,-1.57,44.96,1.7,STAY,SELL,BUY,0.03,STAY,False,False,STAY,0.32,-1.66,0.0,,0,,0
ALPHAGEO,Alphageo (India) Limited,208,5827.0,0.77,373.5,NO TREND,INCREASING,39.19,-1.35,14.3,2.77,BUY,SELL,BUY,0.05,STAY,False,False,STAY,-0.05,0.36,0.0,,-200,['SPINNINGTOP'],100
ALPSINDUS,Alps Industries Limited,7,0.0,0.0,3.42,DECREASING,INCREASING,39.16,0.0,0.07,7.69,BUY,SELL,SELL,0.75,BUY,False,True,STAY,0.12,0.0,0.0,['DOJI'],100,['DOJI'],100
AMBANIORG,Ambani Organics Limited,72,0.0,0.0,123.6,INCREASING,DECREASING,76.78,0.0,3.31,7.69,SELL,BUY,BUY,1.0,STRONG BUY,False,True,STAY,0.24,0.0,0.0,['DOJI'],0,"['GAPSIDESIDEWHITE', 'DOJI']",200
AMBER,Amber Enterprises India Limited,12324,271409.0,1.17,5788.0,DECREASING,INCREASING,41.29,2.63,179.47,0.73,STAY,SELL,SELL,0.6,STAY,False,False,STAY,0.41,0.88,0.0,,-100,,0
AMBICAAGAR,Ambica Agarbathies & Aroma industries Limited,45,103035.0,1.94,32.89,INCREASING,INCREASING,70.98,4.82,1.71,-4.08,SELL,BUY,BUY,0.6,BUY,True,False,STAY,0.3,1.36,0.0,,0,['SPINNINGTOP'],100
AMBIKCO,Ambika Cotton Mills Limited,809,12899.0,0.49,1683.15,NO TREND,INCREASING,63.28,-0.8,60.7,-1.0,STAY,BUY,BUY,0.51,BUY,False,False,SELL,0.42,-0.11,0.0,,-100,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100
AMBUJACEM,Ambuja Cements Limited,121590,2206746.0,1.17,573.65,NO TREND,INCREASING,54.92,0.72,15.91,2.42,STAY,BUY,BUY,0.5,STAY,False,False,STAY,-0.67,0.64,0.0,,0,['HAMMER'],100
AMDIND,AMD Industries Limited,112,4569.0,0.22,63.04,NO TREND,INCREASING,49.74,1.43,3.01,3.34,STAY,BUY,BUY,0.44,STAY,False,False,STAY,0.22,-1.5,0.0,,0,['HARAMI'],100
AMEYA,Ameya Precision Engineers Limited,37,4000.0,1.0,107.75,INCREASING,INCREASING,47.19,-3.31,3.86,3.31,STAY,SELL,SELL,0.09,STAY,False,True,STAY,0.03,0.0,-2.04,['DOJI'],0,['DOJI'],100
