STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
DPSCLTD,DPSC Limited,1499,164434.0,0.63,16.8,DECREASING,INCREASING,37.59,3.28,0.75,3.89,BUY,BUY,SELL,0.07,STRONG SELL,False,False,STAY,0.01,-0.94,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,,0
DPWIRES,D P Wires Limited,660,50325.0,2.1,383.35,DECREASING,INCREASING,43.17,15.58,14.69,-10.64,STAY,SELL,SELL,0.01,STRONG SELL,False,False,STAY,0.25,5.19,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
DQE,DQ Entertainment (International) Limited,0,0.0,,0.85,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
DRCSYSTEMS,DRC Systems India Limited,267,156502.0,1.43,25.92,INCREASING,INCREASING,51.24,2.21,1.53,1.38,STAY,BUY,STRONG BUY,0.27,STAY,False,False,STAY,0.78,-0.31,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",-100
DREAMFOLKS,Dreamfolks Services Limited,2589,64644.0,0.84,423.5,DECREASING,NO TREND,39.19,4.64,14.17,3.24,BUY,SELL,SELL,0.6,STRONG SELL,False,False,STAY,-0.38,1.3,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
DREDGECORP,Dredging Corporation of India Limited,1902,20815.0,0.6,888.15,DECREASING,INCREASING,39.83,0.67,47.48,1.74,BUY,SELL,SELL,0.46,SELL,False,False,STAY,0.0,-0.21,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
DRL,Dhanuka Realty Limited,20,0.0,,12.9,DECREASING,INCREASING,0.0,0.0,0.05,7.69,BUY,SELL,SELL,0.85,STRONG SELL,False,True,STAY,-0.04,0.0,0.0,['DOJI'],100,['DOJI'],100
DRONE,Drone Destination Limited,318,47000.0,1.01,200.8,DECREASING,INCREASING,45.55,6.75,10.36,0.6,STAY,SELL,SELL,0.5,STRONG SELL,False,False,STAY,0.27,3.0,1.9,,0,['MARUBOZU'],100
DRREDDY,Dr. Reddy's Laboratories Limited,102725,1402709.0,0.8,1199.9,DECREASING,INCREASING,33.79,-1.57,33.09,3.61,BUY,SELL,SELL,0.88,BUY,False,False,STAY,-0.15,-1.0,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100,,0
DRSDILIP,DRS Dilip Roadlines Limited,227,0.0,0.0,115.0,INCREASING,INCREASING,92.15,0.0,1.11,7.69,SELL,BUY,BUY,0.98,SELL,False,True,STAY,-0.47,0.0,0.0,['DOJI'],100,['DOJI'],100
DSKULKARNI,DS Kulkarni Developers Limited,0,0.0,,13.55,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
DSSL,Dynacons Systems & Solutions Limited,1304,31953.0,1.19,1349.25,NO TREND,INCREASING,53.57,-1.03,60.71,0.6,STAY,BUY,BUY,0.27,STAY,False,False,STAY,0.13,-0.79,0.0,,0,,-100
DTIL,Dhunseri Tea & Industries Limited,195,28371.0,1.04,262.1,NO TREND,INCREASING,49.97,2.69,12.84,1.97,STAY,SELL,SELL,0.28,STAY,False,False,STAY,-0.08,-1.04,0.0,,0,,0
DUCOL,Ducol Organics And Colours Limited,131,4800.0,0.71,115.15,DECREASING,DECREASING,48.76,-3.51,4.18,-0.58,STAY,BUY,SELL,0.43,STAY,False,False,STAY,0.08,0.57,0.0,,-100,['INVERTEDHAMMER'],100
DUCON,Ducon Infratechnologies Limited,184,389278.0,0.73,8.43,NO TREND,INCREASING,49.13,0.51,0.43,2.34,STAY,SELL,BUY,0.01,STAY,False,False,STAY,-0.01,-2.54,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
DUGLOBAL,DUDIGITAL GLOBAL LIMITED,488,17500.0,1.09,69.15,NO TREND,INCREASING,54.88,1.4,2.66,3.22,STAY,SELL,BUY,0.04,STAY,False,True,STAY,0.37,1.02,0.0,,0,,0
DVL,Dhunseri Ventures Limited,1126,48472.0,1.21,424.2,DECREASING,INCREASING,46.63,5.04,20.88,0.16,STAY,BUY,SELL,0.64,STAY,False,False,STAY,0.04,2.81,0.0,,0,,0
DWARKESH,Dwarikesh Sugar Industries Limited,1308,552310.0,1.06,62.51,DECREASING,DECREASING,41.17,3.28,1.96,2.19,STAY,BUY,STRONG BUY,0.77,STRONG SELL,False,False,STAY,-0.1,0.82,0.0,,0,,-100
DYCL,Dynamic Cables Limited,817,97634.0,0.69,918.95,INCREASING,INCREASING,66.79,-6.35,63.34,0.59,STAY,BUY,BUY,0.66,STRONG BUY,False,False,STAY,-0.01,-4.28,0.0,,0,,0
DYNAMATECH,Dynamatic Technologies Limited,5064,13380.0,1.15,7522.2,DECREASING,INCREASING,52.73,7.34,335.66,-2.24,STAY,BUY,BUY,0.49,STAY,False,False,STAY,0.14,3.85,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,['ENGULFING'],100
DYNAMIC,Dynamic Services & Security Limited,152,19000.0,0.54,332.15,NO TREND,INCREASING,48.16,3.36,12.53,3.7,STAY,SELL,BUY,0.36,STAY,False,True,STAY,0.28,0.0,1.94,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,"['DOJI', 'LONGLEGGEDDOJI']",200
DYNPRO,Dynemic Products Limited,313,5557.0,0.42,437.45,INCREASING,INCREASING,50.36,2.12,22.31,2.59,STAY,BUY,STRONG BUY,0.4,STRONG BUY,False,False,STAY,0.59,-0.51,0.0,"['ENGULFING', 'HIGHWAVE', 'SPINNINGTOP']",300,"['DOJI', 'LONGLEGGEDDOJI']",0
E2E,E2E Networks Limited,1297,20991.0,0.83,4457.55,INCREASING,INCREASING,54.49,4.7,245.17,1.03,STAY,SELL,SELL,0.43,STAY,False,False,BUY,0.38,3.66,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500,"['MORNINGDOJISTAR', 'MORNINGSTAR']",200
EASEMYTRIP,Easy Trip Planners Limited,7584,17892541.0,0.85,32.15,NO TREND,DECREASING,50.57,-2.49,1.37,-2.77,STAY,BUY,BUY,0.3,STRONG SELL,False,False,STAY,0.32,-1.5,0.0,,0,,0
EASTSILK,Eastern Silk Industries Limited,0,0.0,,1.8,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STRONG SELL,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
EASUNREYRL,Easun Reyrolle Limited,0,0.0,,2.4,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ECLERX,eClerx Services Limited,11605,296757.0,1.92,3462.85,INCREASING,INCREASING,62.84,3.42,144.85,-0.4,STAY,BUY,BUY,0.75,STRONG BUY,True,True,STAY,0.37,1.45,0.0,,-100,['SPINNINGTOP'],100
EDELWEISS,Edelweiss Financial Services Limited,5997,2884257.0,1.21,112.51,DECREASING,INCREASING,48.86,5.08,6.02,0.38,STAY,BUY,STRONG BUY,0.02,STAY,False,False,STAY,0.0,2.75,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,['3INSIDE'],100
EDUCOMP,Educomp Solutions Limited,39,0.0,0.0,2.14,INCREASING,INCREASING,46.61,0.0,0.04,7.69,STAY,BUY,BUY,0.0,SELL,False,True,STAY,0.03,0.0,0.0,,0,['DOJI'],100
EFACTOR,E Factor Experiences Limited,184,800.0,0.09,275.0,NO TREND,INCREASING,52.43,0.95,15.83,6.72,STAY,BUY,SELL,0.1,STAY,False,True,STAY,-0.03,0.0,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,['DOJI'],100
EFORCE,Electro Force (India) Limited,191,15600.0,0.59,60.7,DECREASING,DECREASING,39.73,4.5,2.71,-0.26,BUY,SELL,SELL,0.54,STRONG SELL,False,False,STAY,-0.36,1.17,0.0,,0,,0
EICHERMOT,Eicher Motors Limited,110050,189349.0,0.36,4917.5,INCREASING,INCREASING,54.4,-0.76,125.57,2.68,STAY,BUY,BUY,0.16,STAY,False,False,STAY,0.09,-0.31,0.0,,-300,,-100
EIDPARRY,EID Parry India Limited,9687,297722.0,0.62,852.3,INCREASING,INCREASING,56.13,-1.6,32.08,2.34,STAY,BUY,BUY,0.45,STAY,False,False,SELL,0.32,-0.9,0.0,,0,,0
EIFFL,Euro India Fresh Foods Limited,327,14573.0,0.65,210.6,INCREASING,DECREASING,47.99,6.61,13.87,-0.63,STAY,BUY,SELL,0.41,STAY,False,False,STAY,0.32,5.3,0.0,,0,,0
EIHAHOTELS,EIH Associated Hotels Limited,2305,48261.0,1.63,390.65,NO TREND,INCREASING,54.11,5.19,14.23,-2.5,STAY,BUY,BUY,0.59,STAY,False,False,STAY,-0.09,2.24,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",100,,0
EIHOTEL,EIH Limited,28110,628525.0,1.3,369.9,DECREASING,INCREASING,42.93,5.42,14.48,-0.65,STAY,BUY,BUY,0.01,STAY,False,False,STAY,-0.15,1.57,0.0,,0,,0
EIMCOELECO,Eimco Elecon (India) Limited,881,5554.0,0.68,2460.2,DECREASING,INCREASING,36.69,-0.76,142.47,3.81,BUY,SELL,SELL,0.44,STRONG SELL,False,False,STAY,0.49,-0.75,0.0,,0,,0
EKC,Everest Kanto Cylinder Limited,1473,1863668.0,0.75,214.84,NO TREND,INCREASING,61.18,-2.63,11.87,0.79,STAY,BUY,BUY,0.73,STRONG BUY,False,False,STAY,0.45,-2.26,0.0,,0,,0
ELDEHSG,Eldeco Housing And Industries Limited,789,301.0,0.63,805.2,DECREASING,INCREASING,42.94,3.14,38.94,3.37,STAY,BUY,SELL,0.07,STRONG SELL,False,False,STAY,-0.1,0.57,0.0,['INVERTEDHAMMER'],100,,0
ELECON,Elecon Engineering Company Limited,10644,405990.0,0.82,582.65,DECREASING,INCREASING,43.47,2.85,28.76,1.07,STAY,BUY,STRONG BUY,0.21,STAY,False,True,STAY,0.2,1.86,0.0,,0,,-100
ELECTCAST,Electrosteel Castings Limited,10595,2927038.0,1.65,153.2,DECREASING,INCREASING,40.34,10.47,7.85,-2.55,STAY,BUY,SELL,0.31,STRONG SELL,False,False,STAY,-0.32,6.02,0.0,,-100,,0
ELECTHERM,Electrotherm (India) Limited,686,51538.0,0.83,885.0,NO TREND,INCREASING,38.95,-3.64,60.55,1.79,BUY,SELL,SELL,0.4,STAY,False,False,STAY,0.57,-3.8,0.0,['INVERTEDHAMMER'],100,,0
ELGIEQUIP,Elgi Equipments Limited,19068,316833.0,0.19,636.7,DECREASING,INCREASING,51.84,-3.96,29.65,1.79,STAY,BUY,BUY,0.04,STRONG SELL,False,False,SELL,0.12,-1.29,0.0,,0,,0
ELGIRUBCO,Elgi Rubber Company Limited,243,49899.0,0.75,97.8,NO TREND,INCREASING,40.7,0.39,9.51,3.28,STAY,SELL,SELL,0.06,STAY,False,False,STAY,0.54,-1.91,0.0,,0,,0
ELIN,Elin Electronics Limited,661,189938.0,1.48,216.99,DECREASING,INCREASING,49.48,3.24,10.06,-0.65,STAY,BUY,STRONG BUY,0.02,STAY,False,False,STAY,0.26,0.93,0.0,,0,['SPINNINGTOP'],100
EMAMILTD,Emami Limited,18741,311505.0,0.53,660.65,DECREASING,INCREASING,44.84,0.39,33.37,4.35,STAY,BUY,SELL,0.08,STRONG SELL,False,False,STAY,-0.02,-0.05,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200
EMAMIPAP,Emami Paper Mills Limited,690,16830.0,0.66,103.77,DECREASING,DECREASING,45.05,1.28,3.56,2.64,STAY,SELL,BUY,0.07,STRONG SELL,False,False,STAY,0.01,0.47,0.0,,0,['SPINNINGTOP'],100
EMAMIREAL,Emami Realty Limited,397,11004.0,0.64,96.53,DECREASING,INCREASING,40.66,4.69,4.99,3.3,STAY,BUY,SELL,0.18,STAY,False,False,STAY,0.12,1.61,0.0,,0,,0
EMIL,Electronics Mart India Limited,7369,624989.0,0.77,172.43,DECREASING,INCREASING,37.99,-0.32,9.65,5.15,BUY,SELL,SELL,0.34,STRONG SELL,False,False,STAY,-0.41,-0.33,0.0,"['DOJI', 'LONGLEGGEDDOJI']",-200,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",200
EMKAY,Emkay Global Financial Services Limited,285,63288.0,1.85,327.15,INCREASING,INCREASING,69.82,5.32,7.84,-15.08,STAY,BUY,BUY,0.74,STRONG BUY,True,True,STAY,0.47,5.53,0.0,,0,,0
EMKAYTOOLS,Emkay Taps and Cutting Tools Limited,693,1500.0,1.52,1308.35,INCREASING,INCREASING,60.74,0.76,57.73,2.36,STAY,SELL,BUY,0.58,STAY,False,False,STAY,0.19,0.64,0.0,,-100,,0
EMMBI,Emmbi Industries Limited,158,204342.0,0.93,140.15,INCREASING,INCREASING,54.67,-6.07,8.22,-6.12,STAY,BUY,BUY,0.17,STAY,False,False,STAY,0.25,-3.61,0.0,,0,,-100
EMSLIMITED,EMS Limited,2234,206078.0,0.6,806.6,DECREASING,INCREASING,56.01,0.55,34.5,2.33,STAY,BUY,BUY,0.02,STAY,False,False,STAY,0.52,-1.62,0.0,['ENGULFING'],100,,0
EMUDHRA,eMudhra Limited,6268,121344.0,1.13,899.45,DECREASING,INCREASING,49.66,1.37,29.87,3.06,STAY,BUY,BUY,0.21,STAY,False,True,STAY,0.27,0.46,0.0,,-100,['SPINNINGTOP'],100
ENDURANCE,Endurance Technologies Limited,25699,250418.0,1.59,2399.8,NO TREND,INCREASING,54.32,-0.76,74.32,2.83,STAY,BUY,BUY,0.02,STAY,False,False,STAY,0.51,-0.2,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,"['DOJI', 'LONGLEGGEDDOJI']",0
ENERGYDEV,Energy Development Company Limited,104,47245.0,0.29,26.84,INCREASING,INCREASING,56.75,5.39,1.36,0.53,STAY,BUY,BUY,0.82,BUY,False,False,STAY,0.44,0.19,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ENFUSE,Enfuse Solutions Limited,87,12000.0,0.8,208.0,INCREASING,INCREASING,68.56,0.28,8.22,4.89,STAY,BUY,BUY,0.87,STRONG BUY,False,False,STAY,0.1,0.97,0.0,,0,,0
ENGINERSIN,Engineers India Limited,11350,17322439.0,3.45,201.85,NO TREND,INCREASING,62.01,16.53,7.57,-12.94,STAY,BUY,STRONG BUY,0.0,STAY,True,False,STAY,0.39,9.62,0.0,,0,,0
ENIL,Entertainment Network (India) Limited,1240,35700.0,0.89,183.17,DECREASING,INCREASING,39.22,3.59,8.42,0.79,BUY,BUY,SELL,0.05,STAY,False,False,STAY,-0.22,1.46,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100,,-100
ENSER,Enser Communications Limited,55,58500.0,1.32,286.55,NO TREND,INCREASING,47.04,-5.45,9.05,-17.37,STAY,BUY,STRONG SELL,0.02,STAY,False,False,STAY,-0.17,-7.71,0.0,['DOJI'],100,,-100
ENTERO,Entero Healthcare Solutions Limited,4294,45088.0,0.29,1327.5,NO TREND,INCREASING,46.29,2.33,68.93,4.35,STAY,SELL,SELL,0.37,STAY,False,False,STAY,-0.01,1.25,0.0,['INVERTEDHAMMER'],100,,0
EON,Eon Electric Limited,0,0.0,,6.4,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
EPACK,EPACK Durable Limited,1449,651155.0,1.1,371.75,NO TREND,INCREASING,35.27,-1.39,22.59,-0.38,BUY,SELL,SELL,0.09,STAY,False,False,STAY,-0.05,-3.18,0.0,,0,,0
EPIGRAL,Epigral Limited,4561,58277.0,1.09,1991.2,DECREASING,INCREASING,43.84,-0.87,103.28,4.32,STAY,BUY,SELL,0.26,STAY,False,False,STAY,0.12,-0.19,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,"['DOJI', 'LONGLEGGEDDOJI']",0
EPL,EPL Limited,5709,707257.0,0.73,264.95,NO TREND,INCREASING,49.65,-5.94,10.81,0.93,STAY,BUY,BUY,0.02,STAY,False,False,STAY,0.31,-3.02,0.0,,0,,-100
EQUIPPP,Equippp Social Impact Technologies Limited,305,32872.0,0.67,27.15,INCREASING,DECREASING,81.46,2.76,1.48,0.65,SELL,BUY,BUY,0.97,BUY,False,False,STAY,0.15,0.63,0.0,,0,"['HARAMI', 'SPINNINGTOP']",200
EQUITASBNK,Equitas Small Finance Bank Limited,10503,4603795.0,1.62,62.26,DECREASING,INCREASING,32.91,-1.39,2.16,2.52,BUY,BUY,SELL,0.61,STRONG SELL,False,False,STAY,-0.1,-1.03,0.0,['HARAMI'],100,,0
ERIS,Eris Lifesciences Limited,11471,37243.0,0.17,1469.6,INCREASING,INCREASING,68.4,-1.74,48.76,3.12,STAY,BUY,BUY,0.91,STRONG BUY,False,False,STAY,0.48,-1.2,0.0,,0,,0
EROSMEDIA,Eros International Media Limited,171,181004.0,1.06,15.44,DECREASING,DECREASING,33.73,1.94,0.86,3.2,BUY,BUY,SELL,0.14,STRONG SELL,False,False,STAY,0.56,-0.39,0.0,['3INSIDE'],100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ESABINDIA,Esab India Limited,8084,2397.0,0.76,5981.35,DECREASING,INCREASING,38.13,-0.92,179.53,2.95,BUY,BUY,SELL,0.1,STAY,False,False,STAY,0.19,-0.39,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,-100
ESAFSFB,ESAF Small Finance Bank Limited,2802,982718.0,1.89,38.67,DECREASING,DECREASING,26.24,-1.74,1.32,-0.45,BUY,SELL,SELL,0.76,STRONG SELL,False,False,STAY,-0.23,-2.08,0.0,,0,,0
ESCONET,Esconet Technologies Limited,205,2400.0,1.67,402.9,INCREASING,INCREASING,40.55,-2.44,14.37,3.3,STAY,SELL,SELL,0.51,STAY,False,True,STAY,-0.19,0.0,-2.04,['DOJI'],100,['DOJI'],100
ESCORTS,Escorts Kubota Limited,30688,126270.0,0.86,3600.65,DECREASING,INCREASING,43.9,-1.13,111.49,4.09,STAY,BUY,STRONG SELL,0.14,STRONG SELL,False,False,STAY,-0.21,-0.12,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,"['DOJI', 'LONGLEGGEDDOJI']",0
ESFL,Essen Speciality Films Limited,353,51000.0,1.09,724.1,INCREASING,INCREASING,66.19,-4.63,19.04,-7.66,STAY,BUY,BUY,0.44,BUY,False,False,STAY,-0.15,-2.81,0.0,,0,,0
ESSARSHPNG,Essar Shipping Limited,424,29611.0,0.26,39.47,NO TREND,INCREASING,53.29,-2.73,1.35,3.09,STAY,BUY,BUY,0.0,STAY,False,True,STAY,0.27,0.0,-2.05,['DOJI'],100,['DOJI'],100
ESSENTIA,Integra Essentia Limited,319,660005.0,0.79,3.05,DECREASING,INCREASING,35.02,0.0,0.1,7.69,BUY,BUY,SELL,0.02,STRONG SELL,False,True,STAY,0.27,0.0,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,"['GAPSIDESIDEWHITE', 'DOJI']",200
ESTER,Ester Industries Limited,708,164200.0,0.89,148.23,NO TREND,INCREASING,50.13,-1.45,7.3,1.37,STAY,BUY,STRONG SELL,0.05,STAY,False,False,STAY,0.68,-1.18,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
ETHOSLTD,Ethos Limited,6334,63501.0,1.17,3180.85,NO TREND,INCREASING,60.95,8.79,122.43,-3.15,STAY,BUY,BUY,0.45,STAY,False,False,STAY,-0.26,4.98,0.0,,0,,0
EUROBOND,Euro Panel Products Limited,400,0.0,0.0,192.0,NO TREND,INCREASING,46.9,0.0,4.96,7.69,STAY,BUY,BUY,0.08,STAY,False,True,STAY,0.22,0.0,0.0,['MARUBOZU'],100,['DOJI'],100
EUROCERA,Euro Ceramics Limited,0,0.0,,1.05,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
EUROMULTI,Euro Multivision Limited,0,0.0,,1.45,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
EUROTEXIND,Eurotex Industries and Exports Limited,13,1501.0,1.53,10.51,NO TREND,INCREASING,30.0,-0.55,0.41,5.99,BUY,SELL,SELL,0.0,STAY,False,False,STAY,-0.13,-0.85,0.0,['INVERTEDHAMMER'],100,,0
EVEREADY,Eveready Industries India Limited,2429,126646.0,1.63,392.0,DECREASING,INCREASING,48.23,5.77,14.71,-2.11,STAY,BUY,STRONG BUY,0.19,STRONG SELL,False,False,STAY,0.28,2.75,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,['ENGULFING'],100
EVERESTIND,Everest Industries Limited,1644,90755.0,0.98,820.3,DECREASING,INCREASING,35.24,3.18,59.06,0.96,BUY,SELL,SELL,0.72,SELL,False,False,BUY,-0.34,0.84,0.0,,0,['SPINNINGTOP'],100
EXCEL,Excel Realty N Infra Limited,70,1832679.0,0.69,1.85,INCREASING,INCREASING,93.48,0.77,0.06,-2.17,SELL,BUY,BUY,1.0,STRONG BUY,False,True,STAY,-0.19,0.0,4.32,['DOJI'],100,['DOJI'],100
EXCELINDUS,Excel Industries Limited,889,15177.0,0.5,1476.5,NO TREND,INCREASING,41.48,-2.5,72.39,3.68,STAY,BUY,SELL,0.03,STAY,False,False,BUY,0.32,-1.57,0.0,,0,,0
EXICOM,Exicom Tele-Systems Limited,2384,324253.0,0.65,267.4,DECREASING,INCREASING,31.72,-0.31,14.2,4.17,BUY,SELL,SELL,0.23,SELL,False,False,STAY,0.18,-1.62,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,,-100
EXIDEIND,Exide Industries Limited,25886,6038918.0,1.83,445.05,DECREASING,INCREASING,43.64,12.03,14.16,-3.69,STAY,BUY,STRONG BUY,0.06,STRONG SELL,False,False,STAY,-0.02,4.47,0.0,,0,,0
EXPLEOSOL,Expleo Solutions Limited,1883,11647.0,0.27,1333.5,NO TREND,DECREASING,58.64,-2.51,39.63,2.66,STAY,BUY,BUY,0.74,BUY,False,False,STAY,0.51,-0.49,0.0,['HARAMI'],100,,0
EXXARO,Exxaro Tiles Limited,375,221582.0,1.13,96.51,NO TREND,DECREASING,58.85,3.39,3.78,1.52,STAY,BUY,BUY,0.44,STAY,False,True,STAY,0.53,1.59,0.0,,0,,0
FACT,Fertilizers and Chemicals Travancore Limited,40632,123253.0,0.86,867.85,DECREASING,INCREASING,50.25,3.48,30.0,3.08,STAY,BUY,BUY,0.64,STAY,False,False,STAY,0.31,1.38,0.0,,0,,0
FAIRCHEMOR,Fairchem Organics Limited,1549,22847.0,0.83,790.55,DECREASING,INCREASING,21.06,2.26,38.81,5.26,BUY,SELL,SELL,0.87,STRONG SELL,False,False,STAY,-0.47,0.51,0.0,,0,,0
FAZE3Q,Faze Three Limited,873,6816.0,0.63,411.3,DECREASING,INCREASING,49.8,0.24,18.56,3.53,STAY,BUY,BUY,0.67,STAY,False,False,STAY,-0.39,-1.14,0.0,,0,,0
FCL,Fineotex Chemical Limited,4075,168092.0,0.95,350.05,DECREASING,INCREASING,43.06,7.79,11.83,-1.32,STAY,SELL,SELL,0.6,SELL,False,False,STAY,0.34,3.26,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
FCONSUMER,Future Consumer Limited,149,0.0,0.0,0.54,NO TREND,DECREASING,71.58,0.0,0.01,7.69,SELL,BUY,BUY,0.84,SELL,False,True,STAY,-0.11,0.0,0.0,['DOJI'],100,"['GAPSIDESIDEWHITE', 'DOJI']",200
FCSSOFT,FCS Software Solutions Limited,623,2670832.0,0.6,3.48,INCREASING,INCREASING,50.12,-1.4,0.16,3.89,STAY,BUY,BUY,0.34,STAY,False,False,STAY,0.48,-1.42,0.0,,0,,0
FDC,FDC Limited,6917,74869.0,0.94,510.7,DECREASING,INCREASING,42.99,-0.57,18.25,4.05,STAY,SELL,SELL,0.16,SELL,False,False,STAY,0.41,-0.24,0.0,['MARUBOZU'],100,"['DOJI', 'LONGLEGGEDDOJI']",0
FEDDERELEC,Fedders Electric and Engineering Limited,0,0.0,,4.6,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
FEDERALBNK,The Federal Bank  Limited,36589,10095212.0,0.77,212.88,INCREASING,INCREASING,62.53,-1.39,5.22,2.41,STAY,BUY,BUY,0.78,STRONG BUY,False,False,STAY,0.16,-0.34,0.0,,0,,-100
FEDFINA,Fedbank Financial Services Limited,4190,8608080.0,4.04,107.01,DECREASING,DECREASING,56.76,28.96,3.89,-29.74,STAY,STRONG BUY,STRONG BUY,0.32,STRONG SELL,False,False,STAY,0.08,-5.7,8.84,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
FEL,Future Enterprises Limited,27,78115.0,0.45,0.73,DECREASING,DECREASING,39.71,4.7,0.02,1.11,BUY,SELL,SELL,0.11,STRONG SELL,False,True,STAY,0.05,0.0,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
FELIX,Felix Industries Limited,414,86000.0,4.39,184.0,DECREASING,INCREASING,28.98,3.18,6.94,0.21,BUY,SELL,SELL,0.43,STRONG SELL,False,True,STAY,0.12,0.0,0.0,['DOJI'],100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'TRISTAR']",400
FIBERWEB,Fiberweb (India) Limited,87,805091.0,3.09,55.97,INCREASING,INCREASING,69.63,6.71,2.9,-4.26,STAY,BUY,BUY,0.95,STRONG BUY,True,False,STAY,0.74,3.84,0.0,,0,,0
FIDEL,Fidel Softech Limited,154,3000.0,0.14,166.5,INCREASING,INCREASING,60.24,-2.78,8.96,4.51,STAY,BUY,BUY,0.77,STRONG BUY,False,False,STAY,0.5,-0.51,0.0,,-100,['DOJI'],100
FIEMIND,Fiem Industries Limited,2981,113278.0,1.83,1523.75,DECREASING,INCREASING,42.89,7.12,56.16,-3.54,STAY,SELL,SELL,0.21,STAY,False,False,STAY,0.21,2.33,0.0,,0,,0
FILATEX,Filatex India Limited,2598,1355540.0,1.09,65.24,INCREASING,INCREASING,59.29,1.31,2.78,3.55,STAY,BUY,BUY,0.83,STAY,False,False,STAY,0.45,0.83,0.0,,0,,-100
