STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
AARTECH,Aartech Solonics Limited,163,23165.0,0.85,59.21,DECREASING,INCREASING,34.12,-1.19,3.0,-1.84,BUY,SELL,SELL,0.5,STAY,False,False,STAY,0.62,-0.8,0.0,,0,,-200
AARTIDRUGS,Aarti Drugs Limited,3992,265544.0,2.07,469.35,DECREASING,INCREASING,28.95,2.44,12.94,-3.6,BUY,SELL,SELL,0.77,STRONG SELL,False,False,STAY,0.06,1.13,0.0,,0,,0
AARTIIND,Aarti Industries Limited,24126,1303934.0,0.17,438.25,DECREASING,INCREASING,30.63,3.91,19.55,2.56,BUY,SELL,SELL,0.85,STRONG SELL,False,False,STAY,-0.49,2.16,0.0,,-100,['HARAMI'],100
AARTIPHARM,Aarti Pharmalabs Limited,3941,105429.0,0.68,657.35,INCREASING,INCREASING,54.55,1.98,28.11,0.03,STAY,BUY,BUY,0.46,SELL,False,False,STAY,0.16,2.07,0.0,,-300,['ENGULFING'],100
AARTISURF,Aarti Surfactants Limited,419,6358.0,0.57,642.0,DECREASING,INCREASING,21.34,-0.08,35.21,0.26,BUY,SELL,SELL,0.96,STRONG SELL,False,False,STAY,0.25,0.34,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
AARVEEDEN,Aarvee Denims & Exports Limited,55,8367.0,0.34,64.44,INCREASING,INCREASING,83.47,1.36,1.76,2.19,SELL,BUY,BUY,0.95,STRONG BUY,False,True,STAY,-0.05,0.0,1.96,['DOJI'],100,['DOJI'],100
AARVI,Aarvi Encon Limited,176,14708.0,1.31,137.93,NO TREND,INCREASING,44.32,-0.92,6.25,-2.2,STAY,BUY,SELL,0.0,STAY,False,False,STAY,0.36,0.39,0.0,,0,['INVERTEDHAMMER'],100
AATMAJ,Aatmaj Healthcare Limited,70,36000.0,1.05,25.55,NO TREND,DECREASING,44.18,-1.89,1.51,2.59,STAY,SELL,SELL,0.04,BUY,False,False,STAY,0.66,-2.11,0.0,,-100,,0
AAVAS,Aavas Financiers Limited,10412,87443.0,0.7,1650.2,DECREASING,DECREASING,35.7,-1.75,45.82,-0.06,BUY,SELL,SELL,0.22,STAY,False,False,STAY,0.17,-0.95,0.0,['ENGULFING'],100,,0
ABAN,Aban Offshore Limited,290,40350.0,0.33,61.77,DECREASING,INCREASING,37.21,7.28,2.96,0.14,BUY,SELL,SELL,0.39,STRONG SELL,False,False,STAY,0.16,1.51,0.0,,0,,0
ABB,ABB India Limited,134791,599381.0,1.14,6680.15,DECREASING,INCREASING,31.3,-2.0,264.44,1.75,BUY,SELL,SELL,0.96,STRONG SELL,False,False,STAY,-0.33,-1.88,0.0,,0,,0
ABCAPITAL,Aditya Birla Capital Limited,45603,2597625.0,0.67,188.92,DECREASING,INCREASING,31.38,1.63,7.07,3.57,BUY,SELL,SELL,0.81,STRONG SELL,False,False,STAY,-0.13,0.76,0.0,,0,,0
ABCOTS,A B Cotspin India Limited,251,0.0,0.0,340.95,DECREASING,INCREASING,23.39,0.0,8.49,7.69,BUY,SELL,SELL,0.02,STAY,False,True,STAY,0.56,0.0,0.0,['DOJI'],100,['DOJI'],100
ABFRL,Aditya Birla Fashion and Retail Limited,19509,1511988.0,0.37,288.7,DECREASING,INCREASING,32.69,-0.72,11.39,1.95,BUY,SELL,SELL,0.84,STRONG SELL,False,False,STAY,-0.23,-0.62,0.0,,0,,0
ABHISHEK,Abhishek Corporation Limited,0,0.0,,180.0,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ABINFRA,A B Infrabuild Limited,291,3147.0,0.29,95.0,INCREASING,INCREASING,56.91,-0.0,2.58,3.36,STAY,BUY,BUY,0.22,STAY,False,True,STAY,-0.31,0.0,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
ABMINTLLTD,ABM International Limited,57,1181.0,0.59,73.16,INCREASING,INCREASING,48.73,3.52,4.8,2.11,STAY,SELL,SELL,0.29,STAY,False,True,BUY,0.35,0.0,4.76,['MARUBOZU'],100,['DOJI'],0
ABSLAMC,Aditya Birla Sun Life AMC Limited,13108,406802.0,1.29,801.3,INCREASING,INCREASING,57.66,4.4,28.69,0.29,STAY,BUY,BUY,0.62,STRONG BUY,False,False,STAY,0.13,2.47,0.0,,0,,0
ACC,ACC Limited,46790,194258.0,1.42,2188.15,DECREASING,INCREASING,30.99,-0.78,57.4,2.75,BUY,SELL,SELL,0.13,STRONG SELL,False,False,STAY,0.03,-0.49,0.0,,0,,0
ACCELYA,Accelya Solutions India Limited,2507,10545.0,0.96,1480.9,DECREASING,INCREASING,28.3,-0.52,54.62,1.33,BUY,SELL,SELL,1.0,STRONG SELL,False,False,STAY,0.37,0.97,0.0,,0,['INVERTEDHAMMER'],100
ACCENTMIC,Accent Microcell Limited,517,18500.0,0.83,240.15,DECREASING,DECREASING,35.74,-1.35,9.88,0.73,BUY,SELL,SELL,0.79,STAY,False,False,STAY,0.46,0.48,0.0,,0,['SPINNINGTOP'],100
ACCORD,Accord Synergy Limited,10,0.0,0.0,34.8,NO TREND,NO TREND,53.05,0.0,0.41,7.69,STAY,BUY,BUY,0.15,STAY,False,True,STAY,0.37,0.0,0.0,['DOJI'],100,['DOJI'],100
ACCURACY,Accuracy Shipping Limited,149,521754.0,2.1,9.22,DECREASING,DECREASING,39.87,-5.06,0.53,-2.83,BUY,SELL,SELL,0.31,STAY,False,False,STAY,0.22,-5.82,0.0,,-100,,0
ACE,Action Construction Equipment Limited,16989,208691.0,0.66,1242.4,NO TREND,INCREASING,43.19,1.83,62.17,1.32,STAY,BUY,SELL,0.07,STAY,False,False,STAY,-0.01,1.15,0.0,,-100,['HARAMI'],100
ACEINTEG,Ace Integrated Solutions Limited,31,26453.0,0.67,29.85,DECREASING,DECREASING,32.57,-1.38,2.1,-3.65,BUY,SELL,SELL,0.18,STAY,False,False,STAY,-0.04,-1.45,0.0,,0,,-200
ACI,Archean Chemical Industries Limited,8255,248870.0,0.72,679.8,NO TREND,INCREASING,50.7,1.36,27.69,1.02,STAY,BUY,BUY,0.27,STAY,False,False,STAY,-0.03,1.21,0.0,['HAMMER'],100,,0
ACL,Andhra Cements Limited,716,46524.0,1.26,78.39,DECREASING,DECREASING,28.36,0.91,3.72,0.71,BUY,SELL,SELL,0.99,STRONG SELL,False,False,STAY,0.0,1.87,0.0,,-100,,0
ACLGATI,Allcargo Gati Limited,1251,390111.0,0.94,92.0,DECREASING,DECREASING,32.93,0.43,3.74,1.78,BUY,SELL,SELL,0.78,STRONG SELL,False,False,STAY,0.27,-0.54,0.0,,0,['HARAMI'],100
ACSAL,Arvind and Company Shipping Agencies Limited,54,0.0,0.0,99.8,DECREASING,INCREASING,33.33,0.0,4.4,7.69,BUY,SELL,SELL,0.45,STAY,False,True,STAY,0.39,0.0,0.0,['DOJI'],0,['DOJI'],100
ADANIENSOL,Adani Energy Solutions Limited,114527,1903461.0,0.67,879.7,DECREASING,INCREASING,38.84,-0.89,48.6,2.93,BUY,SELL,SELL,0.16,STAY,False,False,STAY,0.04,-2.26,0.0,,0,,0
ADANIENT,Adani Enterprises Limited,364469,646797.0,0.91,2826.8,DECREASING,INCREASING,39.84,0.88,88.56,3.89,BUY,BUY,SELL,0.53,STAY,False,False,STAY,0.09,0.1,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
ADANIGREEN,Adani Green Energy Limited,290693,571469.0,1.06,1490.3,DECREASING,INCREASING,31.27,3.33,61.44,1.25,BUY,SELL,SELL,0.9,STRONG SELL,False,False,STAY,0.03,0.7,0.0,,0,,0
ADANIPORTS,Adani Ports and Special Economic Zone Limited,289858,2963013.0,1.83,1264.55,DECREASING,INCREASING,33.78,-2.61,40.12,0.79,BUY,SELL,SELL,0.7,STRONG SELL,False,False,STAY,-0.24,-1.97,0.0,,0,,0
ADANIPOWER,Adani Power Limited,205883,3095845.0,0.76,549.1,DECREASING,INCREASING,29.89,1.08,21.57,0.53,BUY,SELL,SELL,0.87,STRONG SELL,False,False,STAY,-0.47,-1.94,0.0,,0,['HARAMI'],100
ADFFOODS,ADF Foods Limited,2031,154918.0,0.86,283.05,NO TREND,INCREASING,47.31,2.52,17.62,3.04,STAY,BUY,SELL,0.61,STAY,False,False,STAY,0.4,1.74,0.0,,0,['HARAMI'],100
ADL,Archidply Decor Limited,45,1175.0,1.11,93.0,DECREASING,INCREASING,39.45,1.42,5.13,3.96,BUY,SELL,SELL,0.35,STAY,False,False,STAY,0.34,0.54,0.0,['INVERTEDHAMMER'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
ADORWELD,Ador Welding Limited,1864,8171.0,0.49,1137.3,DECREASING,INCREASING,22.86,-1.11,46.06,2.27,BUY,SELL,SELL,0.96,STRONG SELL,False,False,STAY,-0.37,-1.44,0.0,,0,,0
ADROITINFO,Adroit Infotech Limited,32,110572.0,0.12,21.85,NO TREND,INCREASING,51.13,-3.54,2.12,3.53,STAY,BUY,BUY,0.66,STRONG BUY,False,False,SELL,0.64,-0.05,-14.05,,-100,"['DOJI', 'DOJISTAR']",200
ADSL,Allied Digital Services Limited,769,284135.0,0.84,251.35,DECREASING,INCREASING,43.0,0.76,15.42,1.96,STAY,SELL,SELL,0.81,STAY,False,False,STAY,0.52,0.66,0.0,,-100,['SPINNINGTOP'],100
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,664,36531.0,0.58,66.13,DECREASING,INCREASING,38.3,-0.87,2.95,0.92,BUY,SELL,SELL,0.44,STAY,False,False,STAY,0.11,-2.71,0.0,,0,,0
ADVENZYMES,Advanced Enzyme Technologies Limited,3896,305167.0,0.55,379.75,DECREASING,INCREASING,27.71,0.85,26.42,1.46,BUY,SELL,SELL,0.15,SELL,False,False,STAY,-0.43,0.73,0.0,,0,"['HIGHWAVE', 'SPINNINGTOP']",200
AEROFLEX,Aeroflex Industries Limited,1569,484302.0,0.67,176.9,DECREASING,INCREASING,41.78,0.61,9.6,1.85,STAY,SELL,SELL,0.39,STAY,False,False,STAY,0.61,0.23,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
AETHER,Aether Industries Limited,10352,17225.0,0.64,817.1,DECREASING,DECREASING,35.29,-1.29,29.71,1.44,BUY,SELL,SELL,0.42,STAY,False,False,STAY,0.25,-1.07,0.0,,-200,,0
AFFLE,Affle (India) Limited,14605,443710.0,1.43,1580.2,NO TREND,INCREASING,54.14,8.5,69.1,-3.32,STAY,BUY,STRONG BUY,0.0,STAY,False,False,STAY,0.22,5.27,0.0,,0,['ENGULFING'],100
AGARIND,Agarwal Industrial Corporation Limited,1197,42219.0,1.72,1007.25,DECREASING,INCREASING,37.21,-3.4,43.98,-0.9,BUY,BUY,SELL,0.72,STAY,False,False,STAY,-0.49,-2.4,0.0,,-100,,0
AGARWALFT,Agarwal Float Glass India Limited,38,7500.0,0.54,84.6,DECREASING,INCREASING,48.0,6.71,4.11,-1.11,STAY,STRONG BUY,STRONG BUY,0.14,STRONG SELL,False,True,STAY,0.12,5.75,0.0,['DOJI'],100,['MARUBOZU'],100
AGI,AGI Greenpac Limited,4700,173402.0,0.52,923.15,NO TREND,INCREASING,48.66,0.3,46.89,1.36,STAY,BUY,SELL,0.0,STAY,False,False,STAY,0.6,-0.15,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200
AGNI,Agni Green Power Limited,114,22500.0,1.55,36.25,DECREASING,INCREASING,29.9,-3.19,1.64,-2.37,BUY,SELL,SELL,0.99,STRONG SELL,False,False,STAY,0.16,3.28,0.0,['HAMMER'],100,,0
AGRITECH,Agri-Tech (India) Limited,134,6632.0,1.01,188.48,DECREASING,INCREASING,38.02,5.4,8.39,-3.3,BUY,SELL,SELL,0.75,SELL,False,False,STAY,0.38,0.26,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
AGROPHOS,Agro Phos India Limited,73,37586.0,0.72,41.29,DECREASING,INCREASING,39.03,-0.0,2.67,3.63,BUY,BUY,SELL,0.03,STAY,False,False,STAY,0.53,-0.27,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500,"['DOJI', 'LONGLEGGEDDOJI']",0
AGSTRA,AGS Transact Technologies Limited,818,242463.0,0.76,82.37,DECREASING,INCREASING,35.62,-0.26,4.99,4.24,BUY,SELL,SELL,0.3,STAY,False,False,STAY,0.23,0.44,0.0,,0,"['DOJI', 'DOJISTAR', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",500
AGUL,A G Universal Limited,29,0.0,0.0,50.2,DECREASING,NO TREND,31.76,0.0,1.34,7.69,BUY,SELL,SELL,0.96,STRONG SELL,False,False,STAY,0.11,0.0,0.0,,0,['DOJI'],100
AHIMSA,Ahimsa Industries Limited,8,0.0,0.0,56.8,INCREASING,INCREASING,100.0,0.0,0.48,7.69,SELL,BUY,BUY,0.73,BUY,False,True,STAY,-0.24,0.0,0.0,['DOJI'],100,['DOJI'],100
AHL,Abans Holdings Limited,1335,44521.0,0.62,368.0,INCREASING,INCREASING,43.98,0.37,21.96,2.14,STAY,BUY,SELL,0.06,STAY,False,False,STAY,0.23,-0.54,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",500
AHLADA,Ahlada Engineers Limited,141,14712.0,0.7,96.14,DECREASING,INCREASING,40.26,1.84,3.97,0.67,STAY,BUY,SELL,0.41,STAY,False,False,STAY,0.29,1.2,0.0,,0,,0
AHLEAST,Asian Hotels (East) Limited,235,9815.0,0.5,148.31,NO TREND,INCREASING,36.77,0.11,8.9,1.34,BUY,SELL,SELL,0.56,STAY,False,False,STAY,0.48,-1.98,0.0,,0,['HARAMI'],100
AHLUCONT,Ahluwalia Contracts (India) Limited,6842,41262.0,1.14,997.65,DECREASING,INCREASING,35.64,-4.6,39.04,-0.53,BUY,SELL,SELL,0.72,STRONG SELL,False,False,STAY,0.29,-2.64,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
AHLWEST,Asian Hotels (West) Limited,0,0.0,,144.15,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AIAENG,AIA Engineering Limited,36928,29275.0,0.41,3430.9,DECREASING,INCREASING,13.26,-2.0,107.76,-0.05,BUY,SELL,SELL,1.0,STRONG SELL,False,False,STAY,-0.07,-2.48,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100,,0
AIFL,Ashapura Intimates Fashion Limited,0,0.0,,1.55,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AILIMITED,Abhishek Integrations Limited,21,3000.0,0.67,66.5,DECREASING,INCREASING,30.02,-0.46,1.42,6.06,BUY,SELL,SELL,0.83,STRONG SELL,False,True,STAY,-0.11,0.0,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
AIRAN,Airan Limited,290,61964.0,0.85,32.02,DECREASING,INCREASING,39.04,2.28,1.92,1.28,BUY,SELL,SELL,0.13,STAY,False,False,STAY,0.42,3.29,0.0,,0,,0
AIROLAM,Airo Lam limited,230,11721.0,1.18,114.17,DECREASING,INCREASING,36.0,4.12,6.96,-0.12,BUY,SELL,SELL,0.71,STRONG SELL,False,False,STAY,0.32,0.23,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
AISL,ANI Integrated Services Limited,72,0.0,0.0,190.0,NO TREND,INCREASING,47.33,0.0,4.94,7.69,STAY,BUY,BUY,0.33,STAY,False,True,STAY,-0.13,0.0,0.0,"['GAPSIDESIDEWHITE', 'DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",500,['DOJI'],100
AJANTPHARM,Ajanta Pharma Limited,28582,71512.0,0.68,2859.85,DECREASING,INCREASING,35.02,3.31,115.33,2.21,BUY,SELL,SELL,0.77,STAY,False,False,BUY,0.52,2.32,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,0
AJMERA,Ajmera Realty & Infra India Limited,2564,85065.0,0.69,884.05,INCREASING,INCREASING,56.85,2.36,54.83,1.34,STAY,BUY,SELL,0.41,STRONG BUY,False,False,BUY,0.08,1.62,0.0,,0,['HARAMI'],100
AJOONI,Ajooni Biotech Limited,51,468045.0,0.97,7.41,DECREASING,INCREASING,41.82,1.2,0.48,-0.48,STAY,BUY,SELL,0.11,STAY,False,False,STAY,0.13,1.65,0.0,,0,['SPINNINGTOP'],100
AJRINFRA,AJR INFRA AND TOLLING LIMITED,0,0.0,,0.7,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,SELL,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AKASH,Akash Infra-Projects Limited,52,43713.0,2.08,35.55,DECREASING,INCREASING,49.47,1.32,2.56,-1.3,STAY,SELL,BUY,0.01,STRONG SELL,False,False,STAY,0.12,-3.27,0.0,,0,,0
AKG,Akg Exim Limited,56,71395.0,1.85,17.62,DECREASING,DECREASING,31.57,-6.07,0.9,-14.49,BUY,SELL,SELL,0.81,STRONG SELL,False,False,STAY,0.41,-2.11,0.0,,0,,0
AKI,AKI India Limited,134,54651.0,1.17,18.97,DECREASING,NO TREND,48.43,10.98,1.27,0.36,STAY,BUY,SELL,0.21,STAY,False,False,STAY,0.38,3.27,0.0,,-100,,0
AKSHAR,Akshar Spintex Limited,67,4049619.0,1.27,0.7,DECREASING,DECREASING,13.55,-0.6,0.05,4.56,BUY,SELL,SELL,0.68,STRONG SELL,False,True,STAY,-0.38,0.0,-2.86,['DOJI'],100,['DOJI'],100
AKSHARCHEM,AksharChem India Limited,203,8472.0,1.08,301.3,NO TREND,INCREASING,46.5,2.03,14.58,0.2,STAY,BUY,STRONG BUY,0.08,STAY,False,False,STAY,-0.08,-1.21,0.0,,0,,0
AKSHOPTFBR,Aksh Optifibre Limited,130,619858.0,0.3,10.46,INCREASING,DECREASING,55.77,1.66,0.79,2.07,STAY,SELL,SELL,0.11,STRONG BUY,False,False,STAY,0.48,2.05,0.0,,0,,0
AKZOINDIA,Akzo Nobel India Limited,10859,14255.0,0.7,3646.3,NO TREND,INCREASING,40.33,-0.42,204.8,1.74,STAY,SELL,SELL,0.02,STAY,False,False,STAY,0.53,-0.72,0.0,,0,,0
ALANKIT,Alankit Limited,398,910887.0,1.0,20.59,NO TREND,INCREASING,37.26,-3.08,1.26,-1.89,BUY,BUY,SELL,0.03,STAY,False,False,STAY,0.06,-2.6,0.0,,0,,0
ALBERTDAVD,Albert David Limited,614,3074.0,0.8,1319.9,DECREASING,INCREASING,36.28,-1.87,56.93,3.71,BUY,SELL,SELL,0.37,STAY,False,False,STAY,0.15,-0.23,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100
ALCHEM,Alchemist Limited,0,0.0,,3.15,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ALEMBICLTD,Alembic Limited,2142,614220.0,0.47,126.74,NO TREND,INCREASING,41.6,-0.15,5.94,0.49,STAY,BUY,SELL,0.01,STAY,False,False,STAY,0.14,0.15,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
ALICON,Alicon Castalloy Limited,1327,8233.0,0.74,1206.45,DECREASING,INCREASING,39.99,0.68,54.11,1.92,BUY,BUY,SELL,0.07,STAY,False,False,STAY,-0.1,1.38,0.0,,0,,0
ALKALI,Alkali Metals Limited,105,9069.0,0.54,113.17,NO TREND,INCREASING,44.2,1.38,5.92,4.31,STAY,SELL,SELL,0.03,STAY,False,False,STAY,0.17,-0.88,0.0,,0,['HARAMI'],100
ALKEM,Alkem Laboratories Limited,59089,308852.0,0.88,5524.95,DECREASING,INCREASING,34.29,-1.43,190.9,0.66,BUY,SELL,SELL,0.98,STRONG SELL,False,False,BUY,-0.42,-0.74,0.0,,0,,0
ALKYLAMINE,Alkyl Amines Chemicals Limited,9273,45889.0,0.93,1954.35,DECREASING,DECREASING,31.19,3.22,80.58,1.35,BUY,SELL,SELL,0.36,STRONG SELL,False,False,STAY,0.14,0.21,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
ALLCARGO,Allcargo Logistics Limited,7036,1846181.0,0.8,54.03,DECREASING,DECREASING,35.0,8.08,1.85,-2.15,BUY,SELL,SELL,0.54,STRONG SELL,False,False,STAY,-0.05,1.2,0.0,,0,['HARAMI'],100
ALLETEC,All E Technologies Limited,507,33600.0,0.29,511.15,INCREASING,INCREASING,65.02,-0.85,28.09,1.45,STAY,BUY,BUY,0.81,STRONG BUY,False,False,STAY,0.57,-3.37,0.0,,-200,,0
ALLSEC,Allsec Technologies Limited,1113,15524.0,0.48,886.4,DECREASING,INCREASING,38.21,4.52,52.48,1.14,BUY,SELL,SELL,0.63,STRONG SELL,False,False,STAY,-0.23,2.37,0.0,,0,,0
ALMONDZ,Almondz Global Securities Limited,279,34786.0,0.98,28.75,DECREASING,INCREASING,42.69,-0.29,1.31,7.34,STAY,BUY,SELL,0.16,STAY,False,True,STAY,0.22,0.0,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",300,"['DOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",300
ALOKINDS,Alok Industries Limited,12835,8179654.0,1.35,20.63,DECREASING,INCREASING,31.67,4.17,0.82,-0.98,BUY,SELL,SELL,0.53,STRONG SELL,False,False,STAY,0.59,1.88,0.0,,0,,0
ALPA,Alpa Laboratories Limited,175,13973.0,0.78,108.54,DECREASING,INCREASING,33.76,1.21,4.76,1.71,BUY,SELL,SELL,0.22,STAY,False,False,STAY,0.55,-0.7,0.0,,0,['HARAMI'],100
ALPEXSOLAR,Alpex Solar Limited,813,194200.0,1.43,841.8,NO TREND,INCREASING,45.09,-5.46,50.66,-0.26,STAY,BUY,STRONG SELL,0.08,STAY,False,False,STAY,0.16,-3.24,0.0,,-200,,0
ALPHAGEO,Alphageo (India) Limited,208,6427.0,0.22,350.2,DECREASING,INCREASING,24.83,-1.25,22.42,1.62,BUY,SELL,SELL,1.0,SELL,False,False,STAY,-0.33,-4.49,0.0,,-100,,-100
