STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
20MICRONS,20 Microns Limited,507,5760.0,0.05,259.0,DECREASING,INCREASING,51.11,-1.82,7.95,0.92,STAY,BUY,BUY,0.5,STAY,False,False,SELL,0.16,-1.12,0.0,,0,,0
21STCENMGM,21st Century Management Services Limited,43,2596.0,0.19,101.7,DECREASING,INCREASING,47.73,4.18,2.61,-3.22,STAY,STRONG BUY,SELL,0.31,STRONG SELL,False,False,STAY,-0.2,3.78,0.0,,0,"['ENGULFING', 'MARUBOZU']",200
360ONE,360 ONE WAM LIMITED,24236,16887.0,0.04,1141.15,INCREASING,INCREASING,63.3,3.55,40.58,2.71,STAY,BUY,BUY,0.64,BUY,False,False,STAY,0.29,1.49,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
3IINFOLTD,3i Infotech Limited,667,90440.0,0.22,29.3,NO TREND,DECREASING,67.74,2.42,0.94,3.0,STAY,BUY,BUY,0.0,STAY,False,True,STAY,0.07,1.03,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
3MINDIA,3M India Limited,35139,161.0,0.02,31392.5,DECREASING,INCREASING,42.41,-0.0,855.84,4.99,STAY,SELL,SELL,0.85,BUY,False,False,STAY,-0.31,-0.92,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,-100
3PLAND,3P Land Holdings Limited,48,6868.0,0.07,60.79,INCREASING,INCREASING,66.55,-0.09,4.46,5.91,STAY,BUY,BUY,0.84,BUY,False,False,STAY,0.67,-1.12,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",300,,0
5PAISA,5Paisa Capital Limited,1574,2502.0,0.09,508.35,NO TREND,INCREASING,62.22,2.56,13.73,2.12,STAY,SELL,BUY,0.02,STAY,False,False,STAY,-0.1,1.47,0.0,,0,['ENGULFING'],100
63MOONS,63 moons technologies limited,1758,291138.0,0.36,826.15,INCREASING,INCREASING,88.58,1.43,34.75,-1.68,SELL,BUY,BUY,0.99,STRONG BUY,False,True,STAY,0.3,3.92,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,0
A2ZINFRA,A2Z Infra Engineering Limited,237,610947.0,1.96,18.75,NO TREND,INCREASING,62.56,3.07,1.07,-4.3,STAY,STRONG BUY,BUY,0.1,STAY,False,False,STAY,0.66,-3.85,2.15,,0,,0
AAATECH,AAA Technologies Limited,105,3963.0,0.17,118.86,NO TREND,INCREASING,59.54,2.34,5.05,3.38,STAY,SELL,BUY,0.23,STAY,False,False,STAY,-0.2,-0.54,0.01,['HARAMI'],100,,0
AAKASH,Aakash Exploration Services Limited,92,20795.0,0.08,11.0,NO TREND,INCREASING,52.72,1.27,0.55,5.04,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.01,0.0,0.0,,-100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
AAREYDRUGS,Aarey Drugs & Pharmaceuticals Limited,110,11603.0,0.43,62.0,NO TREND,INCREASING,57.87,-1.3,2.83,4.3,STAY,BUY,BUY,0.05,STAY,False,False,STAY,-0.04,0.0,-2.05,"['DOJI', 'DOJISTAR']",200,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",400
AARON,Aaron Industries Limited,273,1356.0,0.11,328.15,INCREASING,INCREASING,64.63,0.19,16.67,4.51,STAY,BUY,BUY,0.59,STRONG BUY,False,False,STAY,0.31,0.15,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
AARTECH,Aartech Solonics Limited,163,13703.0,0.06,80.94,INCREASING,INCREASING,68.15,1.6,3.87,4.97,STAY,BUY,BUY,0.89,SELL,False,False,STAY,0.62,0.81,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200,,0
AARTIDRUGS,Aarti Drugs Limited,3992,3769.0,0.05,457.5,DECREASING,INCREASING,44.18,2.87,10.97,5.38,STAY,SELL,SELL,0.85,STRONG SELL,False,False,STAY,-0.15,0.01,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",700
AARTIIND,Aarti Industries Limited,24126,24287.0,0.02,452.35,DECREASING,INCREASING,46.69,0.41,13.35,6.19,STAY,SELL,BUY,0.02,STAY,False,False,STAY,-0.14,0.08,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
AARTIPHARM,Aarti Pharmalabs Limited,3941,7194.0,0.06,630.6,NO TREND,INCREASING,50.54,-0.37,24.64,5.26,STAY,SELL,SELL,0.03,STAY,False,False,STAY,0.37,-0.69,0.0,,0,,0
AARTISURF,Aarti Surfactants Limited,419,430.0,0.07,665.0,DECREASING,INCREASING,50.85,4.92,28.25,4.67,STAY,SELL,BUY,0.65,STRONG SELL,False,False,STAY,-0.44,1.06,0.0,,0,,0
AARVEEDEN,Aarvee Denims & Exports Limited,55,6366.0,0.29,84.94,INCREASING,INCREASING,97.06,0.25,1.83,0.73,SELL,BUY,BUY,0.99,STRONG BUY,False,True,STAY,-0.31,0.0,1.95,['DOJI'],100,['DOJI'],100
AARVI,Aarvi Encon Limited,176,146.0,0.02,143.21,NO TREND,INCREASING,61.1,1.57,5.08,3.99,STAY,BUY,BUY,0.23,STAY,False,False,STAY,0.11,-1.03,0.0,,0,,0
AATMAJ,Aatmaj Healthcare Limited,70,42000.0,1.91,26.95,NO TREND,DECREASING,54.81,7.51,1.47,-0.7,STAY,SELL,STRONG BUY,0.28,STAY,False,False,STAY,0.65,5.27,0.0,,0,,0
AAVAS,Aavas Financiers Limited,10412,1682.0,0.03,1656.95,NO TREND,NO TREND,47.24,1.59,29.26,4.08,STAY,BUY,SELL,0.31,STAY,False,False,STAY,-0.23,0.39,0.0,,0,,0
ABAN,Aban Offshore Limited,290,147443.0,0.96,70.5,NO TREND,INCREASING,67.64,5.07,2.92,-4.44,STAY,BUY,BUY,0.73,STAY,False,False,STAY,0.5,2.16,0.0,,0,,0
ABB,ABB India Limited,134791,2305.0,0.01,7544.05,NO TREND,INCREASING,55.38,-0.32,199.94,6.35,STAY,BUY,BUY,0.67,STAY,False,False,STAY,-0.2,-0.42,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'SPINNINGTOP']",500,,0
ABCAPITAL,Aditya Birla Capital Limited,45603,72210.0,0.03,199.46,DECREASING,INCREASING,54.01,1.08,5.51,5.51,STAY,BUY,BUY,0.53,STAY,False,False,STAY,0.43,0.46,0.0,,0,,0
ABCOTS,A B Cotspin India Limited,251,24000.0,0.57,431.45,NO TREND,INCREASING,74.37,0.4,8.99,-4.15,SELL,BUY,BUY,0.4,SELL,False,False,STAY,0.75,-0.2,0.0,,-100,['HARAMI'],-100
ABFRL,Aditya Birla Fashion and Retail Limited,19509,47373.0,0.02,307.75,NO TREND,INCREASING,53.17,0.48,9.65,5.82,STAY,BUY,BUY,0.59,STAY,False,False,STAY,0.07,-0.24,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ABHISHEK,Abhishek Corporation Limited,0,0.0,,180.0,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ABINFRA,A B Infrabuild Limited,291,168.0,0.01,104.3,NO TREND,INCREASING,67.74,4.48,3.25,1.66,STAY,BUY,BUY,0.95,STRONG BUY,False,False,STAY,0.2,-0.05,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",200
ABMINTLLTD,ABM International Limited,57,30.0,0.02,68.99,DECREASING,INCREASING,38.98,-0.01,4.12,2.09,BUY,SELL,SELL,0.25,STAY,False,False,STAY,0.31,0.0,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ABSLAMC,Aditya Birla Sun Life AMC Limited,13108,21166.0,0.08,859.55,INCREASING,INCREASING,62.57,2.17,29.01,4.78,STAY,BUY,BUY,0.97,STRONG BUY,False,False,STAY,0.06,0.6,0.0,,-100,,0
ACC,ACC Limited,46790,4798.0,0.01,2268.5,DECREASING,INCREASING,55.48,0.96,65.64,5.97,STAY,BUY,BUY,0.46,STAY,False,False,STAY,-0.62,0.45,0.0,,0,,0
ACCELYA,Accelya Solutions India Limited,2507,538.0,0.05,1577.25,NO TREND,INCREASING,55.77,0.64,46.53,4.88,STAY,BUY,BUY,0.37,STAY,False,False,STAY,-0.17,-0.8,0.0,,0,,0
ACCENTMIC,Accent Microcell Limited,517,17500.0,0.85,266.0,NO TREND,DECREASING,65.15,4.3,8.31,-1.05,STAY,BUY,BUY,0.0,STAY,False,True,STAY,-0.02,0.83,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,0
ACCORD,Accord Synergy Limited,10,0.0,0.0,30.5,NO TREND,NO TREND,45.53,0.0,1.03,7.69,STAY,BUY,SELL,0.49,STAY,False,True,STAY,-0.24,0.0,0.0,['DOJI'],100,['DOJI'],0
ACCURACY,Accuracy Shipping Limited,149,170365.0,0.35,12.0,NO TREND,DECREASING,79.52,3.81,0.56,-2.51,SELL,BUY,BUY,0.9,BUY,False,False,STAY,0.27,3.0,1.29,,0,,0
ACE,Action Construction Equipment Limited,16989,14967.0,0.03,1421.55,INCREASING,INCREASING,67.19,0.43,52.95,5.18,STAY,BUY,BUY,0.64,SELL,False,False,STAY,0.11,0.37,0.0,,0,['HAMMER'],100
ACEINTEG,Ace Integrated Solutions Limited,31,3284.0,0.06,33.24,NO TREND,DECREASING,54.14,-2.73,2.06,4.17,STAY,SELL,BUY,0.21,STAY,False,False,STAY,0.06,-2.09,0.0,,0,,0
ACI,Archean Chemical Industries Limited,8255,6222.0,0.03,696.35,INCREASING,INCREASING,61.27,0.23,23.92,5.62,STAY,BUY,BUY,0.04,STAY,False,False,STAY,-0.18,0.34,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",400
ACL,Andhra Cements Limited,716,3551.0,0.12,86.12,NO TREND,DECREASING,56.03,1.87,3.54,3.35,STAY,BUY,BUY,0.13,STAY,False,False,STAY,0.05,-1.3,0.0,,0,,0
ACLGATI,Allcargo Gati Limited,1251,20076.0,0.09,97.04,NO TREND,DECREASING,57.14,2.15,2.45,4.74,STAY,SELL,BUY,0.21,STAY,False,False,STAY,-0.29,0.26,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200,,0
ACSAL,Arvind and Company Shipping Agencies Limited,54,16500.0,1.57,91.85,DECREASING,INCREASING,47.54,-3.57,2.32,1.55,STAY,BUY,STRONG SELL,0.79,STAY,False,True,STAY,-0.07,0.0,-5.55,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,['DOJI'],100
ADANIENSOL,Adani Energy Solutions Limited,114527,46883.0,0.02,810.05,DECREASING,NO TREND,47.06,0.18,50.83,6.72,STAY,BUY,BUY,0.55,STAY,False,False,STAY,-0.51,0.21,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HAMMER']",300
ADANIENT,Adani Enterprises Limited,364469,13497.0,0.01,2509.25,DECREASING,INCREASING,48.3,0.17,123.68,7.14,STAY,BUY,SELL,0.62,STAY,False,False,STAY,-0.73,0.05,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HAMMER', 'HIGHWAVE', 'SPINNINGTOP']",500
ADANIGREEN,Adani Green Energy Limited,290693,52629.0,0.01,1199.75,DECREASING,INCREASING,40.54,-0.56,97.21,6.55,STAY,BUY,SELL,0.57,STAY,False,False,STAY,-0.66,-0.9,0.0,,0,['DOJI'],100
ADANIPORTS,Adani Ports and Special Economic Zone Limited,289858,25462.0,0.0,1258.1,DECREASING,INCREASING,50.47,-0.11,56.51,7.07,STAY,BUY,BUY,0.55,STAY,False,False,STAY,-0.69,0.02,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'HAMMER', 'INVERTEDHAMMER', 'HIGHWAVE', 'SPINNINGTOP']",600
ADANIPOWER,Adani Power Limited,205883,75731.0,0.02,536.9,DECREASING,INCREASING,47.6,0.24,28.6,6.85,STAY,BUY,BUY,0.34,STAY,False,False,STAY,-0.48,-0.39,0.0,,0,['DOJI'],100
ADFFOODS,ADF Foods Limited,2031,12733.0,0.07,335.1,INCREASING,INCREASING,67.73,-0.08,14.54,6.0,STAY,BUY,BUY,0.64,STRONG BUY,False,False,STAY,0.15,-0.25,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ADL,Archidply Decor Limited,45,97.0,0.03,103.0,INCREASING,INCREASING,64.94,5.25,4.74,-3.11,STAY,BUY,BUY,0.63,STAY,False,False,STAY,0.3,4.04,0.0,,0,,0
ADORWELD,Ador Welding Limited,1864,1469.0,0.06,1193.9,DECREASING,INCREASING,47.05,-1.05,42.34,6.4,STAY,SELL,STRONG SELL,0.54,STAY,False,False,STAY,-0.19,-0.43,0.0,['INVERTEDHAMMER'],100,,0
ADROITINFO,Adroit Infotech Limited,32,10169.0,0.24,21.4,NO TREND,INCREASING,51.17,-3.03,1.82,2.83,STAY,SELL,SELL,0.04,STAY,False,False,STAY,0.73,-2.28,0.0,,0,['HAMMER'],100
ADSL,Allied Digital Services Limited,769,28057.0,0.09,269.35,NO TREND,INCREASING,50.28,-0.53,12.22,5.84,STAY,SELL,BUY,0.41,STAY,False,False,STAY,0.58,-0.24,0.0,"['HARAMI', 'SPINNINGTOP']",200,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,664,19703.0,0.28,71.7,INCREASING,INCREASING,67.07,1.63,2.67,2.27,STAY,BUY,BUY,0.37,STAY,False,False,STAY,0.25,-0.28,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,"['DOJI', 'LONGLEGGEDDOJI']",0
ADVENZYMES,Advanced Enzyme Technologies Limited,3896,7221.0,0.04,380.1,DECREASING,INCREASING,41.72,2.22,16.93,5.72,STAY,SELL,SELL,0.81,STRONG SELL,False,False,STAY,-0.12,0.66,0.0,,0,,0
AEROFLEX,Aeroflex Industries Limited,1569,137165.0,0.14,221.0,INCREASING,INCREASING,71.43,1.44,9.36,2.88,SELL,BUY,BUY,0.78,STRONG BUY,False,False,STAY,0.48,0.78,0.0,,0,,0
AETHER,Aether Industries Limited,10352,1993.0,0.07,867.4,NO TREND,DECREASING,69.37,1.17,22.42,2.55,STAY,BUY,BUY,0.33,STAY,False,False,STAY,-0.23,-0.87,0.0,,0,,0
AFFLE,Affle (India) Limited,14605,11955.0,0.01,1787.3,INCREASING,INCREASING,75.65,-1.59,63.33,6.12,SELL,BUY,BUY,0.87,BUY,False,False,STAY,0.58,-0.48,0.0,,0,,0
AGARIND,Agarwal Industrial Corporation Limited,1197,1408.0,0.04,1253.1,INCREASING,INCREASING,74.82,0.25,45.44,5.31,SELL,BUY,BUY,0.94,STRONG BUY,False,False,STAY,0.31,-0.11,0.0,,-100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
AGARWALFT,Agarwal Float Glass India Limited,38,1500.0,0.1,80.9,NO TREND,INCREASING,41.94,2.84,2.9,4.64,STAY,SELL,SELL,0.04,STAY,False,False,STAY,-0.34,0.0,0.0,,0,"['DOJI', 'HARAMI', 'HARAMICROSS']",300
AGI,AGI Greenpac Limited,4700,30082.0,0.05,1222.35,INCREASING,INCREASING,83.17,0.27,53.16,3.66,SELL,BUY,BUY,0.23,STRONG BUY,False,True,STAY,0.59,0.6,0.0,,0,,0
AGNI,Agni Green Power Limited,114,82500.0,2.54,36.8,DECREASING,INCREASING,49.61,7.81,1.6,-3.59,STAY,SELL,STRONG BUY,0.38,STRONG SELL,False,False,STAY,-0.25,0.14,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
AGRITECH,Agri-Tech (India) Limited,134,792.0,0.08,207.99,NO TREND,INCREASING,59.1,-0.51,9.08,5.17,STAY,BUY,BUY,0.14,STAY,False,False,STAY,0.16,0.94,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300,,0
AGROPHOS,Agro Phos India Limited,73,8736.0,0.32,43.18,NO TREND,INCREASING,57.27,2.69,1.75,1.81,STAY,SELL,BUY,0.39,STAY,False,False,STAY,0.22,2.79,0.0,['HARAMI'],100,['ENGULFING'],100
AGSTRA,AGS Transact Technologies Limited,818,33186.0,0.07,83.73,DECREASING,INCREASING,54.78,1.34,4.21,5.32,STAY,SELL,BUY,0.71,STRONG SELL,False,False,STAY,0.45,0.88,0.0,,0,,0
AGUL,A G Universal Limited,29,4000.0,0.91,55.75,NO TREND,NO TREND,47.77,-0.35,2.35,7.2,STAY,BUY,BUY,0.11,STAY,False,False,STAY,0.26,-0.27,0.0,['DOJI'],100,['DOJI'],100
AHIMSA,Ahimsa Industries Limited,8,0.0,0.0,61.95,INCREASING,INCREASING,100.0,0.0,0.29,7.69,SELL,BUY,BUY,0.0,BUY,False,True,STAY,-0.31,0.0,0.0,['DOJI'],100,['DOJI'],100
AHL,Abans Holdings Limited,1335,1325.0,0.04,361.0,DECREASING,INCREASING,43.95,2.23,15.35,5.86,STAY,BUY,SELL,0.63,STAY,False,False,STAY,0.43,0.56,0.0,,0,,0
AHLADA,Ahlada Engineers Limited,141,6710.0,0.11,98.86,NO TREND,INCREASING,58.38,1.49,4.72,4.78,STAY,BUY,BUY,0.42,STAY,False,False,STAY,0.2,-0.44,0.0,,-100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
AHLEAST,Asian Hotels (East) Limited,235,4154.0,0.19,174.0,NO TREND,INCREASING,62.33,2.41,9.0,3.97,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.26,0.58,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,0
AHLUCONT,Ahluwalia Contracts (India) Limited,6842,1897.0,0.04,1071.35,NO TREND,INCREASING,61.19,0.39,36.05,5.4,STAY,BUY,BUY,0.03,STAY,False,False,STAY,-0.35,0.21,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
AHLWEST,Asian Hotels (West) Limited,0,0.0,,144.15,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AIAENG,AIA Engineering Limited,36928,441.0,0.01,3440.0,DECREASING,INCREASING,31.68,1.97,86.78,4.98,BUY,SELL,SELL,0.07,STRONG SELL,False,False,STAY,0.28,0.26,0.0,,0,['HARAMI'],100
AIFL,Ashapura Intimates Fashion Limited,0,0.0,,1.55,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AILIMITED,Abhishek Integrations Limited,21,0.0,0.0,84.6,NO TREND,INCREASING,64.9,0.0,1.83,7.69,STAY,BUY,BUY,0.05,BUY,False,True,STAY,0.16,0.0,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500,"['GAPSIDESIDEWHITE', 'DOJI']",200
AIRAN,Airan Limited,290,315477.0,0.61,37.99,NO TREND,INCREASING,73.14,2.54,1.97,1.91,SELL,BUY,BUY,0.12,BUY,False,False,STAY,0.14,2.12,0.0,,0,,0
AIROLAM,Airo Lam limited,230,956.0,0.27,123.94,INCREASING,INCREASING,49.24,-2.61,5.93,3.16,STAY,BUY,BUY,0.14,STAY,False,False,STAY,-0.12,0.67,0.0,,0,['INVERTEDHAMMER'],100
AISL,ANI Integrated Services Limited,72,0.0,0.0,182.45,DECREASING,INCREASING,47.85,0.0,4.04,7.69,STAY,SELL,SELL,0.7,STAY,False,True,STAY,-0.51,0.0,0.0,"['DOJI', 'LONGLEGGEDDOJI']",200,['DOJI'],0
AJANTPHARM,Ajanta Pharma Limited,28582,3147.0,0.03,2847.6,NO TREND,INCREASING,41.09,-1.14,100.26,4.72,STAY,SELL,SELL,0.33,STAY,False,False,STAY,0.18,-1.12,0.0,,0,,0
AJMERA,Ajmera Realty & Infra India Limited,2564,7284.0,0.07,1134.95,INCREASING,INCREASING,76.89,-0.38,55.21,6.09,SELL,BUY,BUY,0.87,STRONG BUY,False,True,STAY,-0.1,0.5,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,['DOJI'],100
AJOONI,Ajooni Biotech Limited,51,62207.0,0.13,8.05,INCREASING,INCREASING,63.78,3.54,0.4,2.89,STAY,BUY,BUY,0.19,STAY,False,False,STAY,-0.11,-0.74,0.0,,0,,0
AJRINFRA,AJR INFRA AND TOLLING LIMITED,0,0.0,,0.7,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,SELL,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AKASH,Akash Infra-Projects Limited,52,3993.0,0.06,37.68,NO TREND,INCREASING,65.29,2.76,2.53,4.38,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.3,2.09,0.0,,0,,0
AKG,Akg Exim Limited,56,46825.0,0.09,20.16,NO TREND,DECREASING,62.74,-4.28,1.16,-2.39,STAY,BUY,BUY,0.38,BUY,False,False,STAY,0.73,-1.9,0.0,,-100,,0
AKI,AKI India Limited,134,26962.0,0.05,15.97,DECREASING,NO TREND,34.54,2.0,1.09,5.44,BUY,SELL,SELL,0.87,STRONG SELL,False,False,STAY,-0.71,0.25,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
AKSHAR,Akshar Spintex Limited,67,1844432.0,0.78,0.71,DECREASING,DECREASING,37.34,2.76,0.02,3.44,BUY,BUY,SELL,0.01,STRONG SELL,False,True,STAY,0.36,0.0,1.41,['DOJI'],100,['DOJI'],100
AKSHARCHEM,AksharChem India Limited,203,858.0,0.18,307.5,INCREASING,INCREASING,58.51,-3.41,11.0,0.56,STAY,SELL,BUY,0.24,STAY,False,False,STAY,0.05,-2.83,0.0,,0,,0
AKSHOPTFBR,Aksh Optifibre Limited,130,1599597.0,1.03,12.58,NO TREND,DECREASING,73.07,1.7,0.78,-5.36,SELL,BUY,BUY,0.8,STRONG BUY,False,False,STAY,0.71,-2.4,0.0,['3INSIDE'],100,,-100
AKZOINDIA,Akzo Nobel India Limited,10859,334.0,0.03,3678.75,DECREASING,INCREASING,49.51,0.23,137.12,5.22,STAY,SELL,SELL,0.58,STAY,False,False,STAY,0.56,-1.07,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200,,0
ALANKIT,Alankit Limited,398,341967.0,0.19,25.49,NO TREND,INCREASING,69.96,2.44,1.17,3.09,STAY,BUY,BUY,0.96,STRONG BUY,False,False,STAY,0.48,1.35,0.08,,0,,0
ALBERTDAVD,Albert David Limited,614,5937.0,1.4,1406.05,NO TREND,INCREASING,64.56,4.62,53.79,-3.02,STAY,STRONG BUY,BUY,0.0,STAY,False,False,STAY,-0.06,-0.91,0.0,,-100,,-100
ALCHEM,Alchemist Limited,0,0.0,,3.15,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ALEMBICLTD,Alembic Limited,2142,77728.0,0.14,139.04,INCREASING,INCREASING,71.33,1.87,4.74,3.65,SELL,BUY,BUY,0.3,STAY,False,False,STAY,0.25,1.23,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
ALICON,Alicon Castalloy Limited,1327,4171.0,0.15,1210.9,DECREASING,INCREASING,58.75,1.88,55.12,1.74,STAY,SELL,BUY,0.6,STRONG SELL,False,False,STAY,-0.72,-0.33,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",-100
ALKALI,Alkali Metals Limited,105,2819.0,0.15,116.5,NO TREND,INCREASING,57.15,3.07,4.71,5.24,STAY,BUY,STRONG BUY,0.0,STAY,False,False,STAY,0.41,0.0,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ALKEM,Alkem Laboratories Limited,59089,6553.0,0.04,5530.1,DECREASING,INCREASING,41.01,1.64,146.68,-2.51,STAY,SELL,SELL,0.27,STAY,False,False,STAY,-0.25,-0.05,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",300
ALKYLAMINE,Alkyl Amines Chemicals Limited,9273,870.0,0.03,2043.7,NO TREND,DECREASING,58.07,-1.1,57.12,6.35,STAY,SELL,BUY,0.05,STAY,False,False,STAY,0.39,-0.28,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,,0
ALLCARGO,Allcargo Logistics Limited,7036,162684.0,0.05,56.02,NO TREND,DECREASING,57.37,2.2,1.92,5.29,STAY,SELL,BUY,0.42,STAY,False,False,STAY,0.04,0.92,0.0,['HARAMI'],100,,0
ALLETEC,All E Technologies Limited,507,14800.0,0.96,605.5,INCREASING,INCREASING,73.77,-0.75,27.9,-0.72,SELL,BUY,BUY,0.88,STRONG BUY,False,False,STAY,-0.19,-1.86,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
ALMONDZ,Almondz Global Securities Limited,279,6106.0,0.07,30.15,NO TREND,INCREASING,65.12,5.87,0.73,-2.87,STAY,BUY,BUY,0.41,STAY,False,True,STAY,-0.01,3.4,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,['MARUBOZU'],100
ALOKINDS,Alok Industries Limited,12835,644116.0,0.07,23.34,NO TREND,INCREASING,69.73,3.14,0.81,1.91,STAY,BUY,BUY,0.82,STAY,False,False,STAY,0.1,1.92,0.0,,-100,,0
ALPA,Alpa Laboratories Limited,175,14312.0,0.64,122.11,INCREASING,INCREASING,74.23,1.88,4.52,0.57,SELL,BUY,BUY,0.9,STRONG BUY,False,False,STAY,0.13,-0.24,0.0,['HARAMI'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
ALPEXSOLAR,Alpex Solar Limited,813,246800.0,2.62,893.4,NO TREND,INCREASING,60.11,12.06,42.34,-7.15,STAY,BUY,STRONG BUY,0.49,STAY,False,False,STAY,0.28,8.95,0.0,,0,,0
