STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
BALKRISIND,Balkrishna Industries Limited,44798,38561.0,0.4,2757.2,DECREASING,INCREASING,34.3,-1.71,76.07,0.81,BUY,SELL,SELL,0.47,STRONG SELL,False,False,STAY,0.45,-1.32,0.0,,0,,0
BALMLAWRIE,Balmer Lawrie & Company Limited,4076,99297.0,0.62,224.73,DECREASING,INCREASING,34.93,-0.03,8.55,2.33,BUY,SELL,SELL,0.19,STAY,False,False,STAY,0.2,-1.3,0.0,,0,,0
BALPHARMA,Bal Pharma Limited,144,4628.0,0.63,120.0,DECREASING,INCREASING,38.94,-0.6,6.43,-0.32,BUY,SELL,SELL,0.65,STAY,False,False,STAY,0.43,0.76,0.0,,0,['SPINNINGTOP'],100
BALRAMCHIN,Balrampur Chini Mills Limited,7302,365504.0,0.42,574.6,DECREASING,INCREASING,30.2,0.33,25.2,4.26,BUY,SELL,SELL,0.6,STAY,False,False,STAY,0.45,-0.08,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200
BANARBEADS,Banaras Beads Limited,58,31016.0,0.26,139.77,INCREASING,INCREASING,60.62,-0.16,9.54,2.83,STAY,SELL,BUY,0.73,STRONG BUY,False,False,STAY,0.38,-2.26,0.0,,0,,0
BANARISUG,Bannari Amman Sugars Limited,2887,1226.0,0.76,3506.05,DECREASING,NO TREND,39.38,0.86,90.8,4.99,BUY,SELL,SELL,0.73,STAY,False,False,STAY,0.35,0.16,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'ENGULFING', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",400
BANCOINDIA,Banco Products (I) Limited,4269,55025.0,0.56,734.95,NO TREND,INCREASING,51.95,-1.29,34.71,3.1,STAY,BUY,BUY,0.42,STAY,False,False,STAY,0.28,-2.08,0.0,,0,,-100
BANDHANBNK,Bandhan Bank Limited,28996,2890481.0,0.48,173.5,DECREASING,DECREASING,40.98,-1.11,6.03,2.12,STAY,SELL,SELL,0.76,STAY,False,False,STAY,0.6,-1.03,0.0,,0,,0
BANG,Bang Overseas Limited,62,860.0,0.1,53.6,NO TREND,INCREASING,48.23,-0.52,2.88,6.68,STAY,SELL,SELL,0.02,STAY,False,False,STAY,0.3,-0.7,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
BANKA,Banka BioLoo Limited,101,5537.0,0.52,120.6,NO TREND,INCREASING,50.48,0.48,6.57,1.16,STAY,BUY,SELL,0.4,STAY,False,False,STAY,0.48,-2.29,0.0,,-100,,0
BANKBARODA,Bank of Baroda,136549,3171845.0,0.27,254.6,INCREASING,INCREASING,52.54,-4.05,6.99,0.87,STAY,BUY,BUY,0.34,STAY,False,False,STAY,0.1,-1.7,0.0,,0,,-100
BANKINDIA,Bank of India,62394,8500214.0,1.11,110.15,NO TREND,INCREASING,52.96,-5.43,3.27,-3.27,STAY,BUY,BUY,0.64,BUY,False,False,STAY,0.06,-1.63,0.0,,0,,0
BANSAL,Bansal Multiflex Limited,0,0.0,,1.95,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BANSWRAS,Banswara Syntex Limited,493,35418.0,1.27,138.1,NO TREND,INCREASING,50.63,-1.51,5.32,5.05,STAY,BUY,BUY,0.15,STAY,False,False,STAY,-0.09,-0.65,0.0,,0,,0
BARBEQUE,Barbeque Nation Hospitality Limited,1945,18156.0,0.63,534.0,DECREASING,DECREASING,30.91,-1.67,22.76,1.61,BUY,SELL,SELL,0.93,STRONG SELL,False,False,STAY,0.28,-1.68,0.0,,0,,0
BASF,BASF India Limited,14444,14171.0,0.63,7790.9,NO TREND,INCREASING,48.13,-1.43,433.18,1.19,STAY,BUY,STRONG SELL,0.11,STAY,False,False,STAY,0.16,-1.03,0.0,,0,,-100
BASILIC,Basilic Fly Studio Limited,822,95700.0,1.31,390.65,DECREASING,INCREASING,44.22,-7.63,18.54,-3.65,STAY,BUY,STRONG SELL,0.31,STAY,False,False,STAY,0.01,-5.18,0.0,,-100,,0
BASML,Bannari Amman Spinning Mills Limited,245,15051.0,0.25,56.32,NO TREND,INCREASING,45.64,-3.39,2.32,3.89,STAY,BUY,BUY,0.06,STAY,False,True,STAY,0.51,0.0,-2.04,['DOJI'],100,['DOJI'],100
BATAINDIA,Bata India Limited,17533,165729.0,0.78,1346.7,DECREASING,DECREASING,41.99,4.96,29.54,1.0,STAY,SELL,SELL,0.46,STRONG SELL,False,False,STAY,0.04,1.63,0.0,,0,['ENGULFING'],100
BAWEJA,Baweja Studios Limited,162,1600.0,0.07,77.0,NO TREND,DECREASING,48.89,-3.34,3.26,3.67,STAY,SELL,STRONG SELL,0.12,STAY,False,False,STAY,0.57,-0.26,-3.44,"['DOJI', 'LONGLEGGEDDOJI']",0,['DOJI'],100
BBL,Bharat Bijlee Limited,3626,15707.0,0.2,3815.2,DECREASING,INCREASING,31.09,0.07,226.35,5.08,BUY,SELL,SELL,0.83,STRONG SELL,False,False,STAY,-0.48,-0.83,0.0,,0,['HARAMI'],100
BBOX,Black Box Limited,3782,479297.0,0.79,567.05,NO TREND,INCREASING,68.85,0.11,24.05,-2.45,STAY,BUY,BUY,0.96,STRONG BUY,False,False,STAY,0.81,-2.06,0.0,,0,,-100
BBTC,Bombay Burmah Trading Corporation Limited,10938,56541.0,0.61,2738.25,NO TREND,INCREASING,47.4,0.33,126.45,3.86,STAY,BUY,BUY,0.77,STAY,False,False,STAY,0.11,-0.92,0.0,['SPINNINGTOP'],100,,0
BBTCL,B&B Triplewall Containers Limited,535,1054.0,0.43,211.04,DECREASING,INCREASING,40.65,2.75,9.33,3.83,STAY,BUY,SELL,0.64,STAY,False,False,STAY,0.28,-1.16,0.0,,-100,,0
BCG,Brightcom Group Limited,2784,6837034.0,5.0,8.14,DECREASING,DECREASING,21.22,-7.8,0.25,-18.15,BUY,SELL,STRONG SELL,0.57,BUY,False,False,STAY,0.05,-8.64,0.0,['DOJI'],100,,-100
BCLIND,Bcl Industries Limited,1511,910231.0,0.71,55.67,NO TREND,INCREASING,44.54,0.34,2.05,-1.32,STAY,BUY,SELL,0.06,STAY,False,False,STAY,-0.0,-0.18,0.0,,-100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",500
BCONCEPTS,Brand Concepts Limited,767,8639.0,0.34,484.8,DECREASING,INCREASING,25.7,-0.91,32.02,3.74,BUY,SELL,SELL,0.9,STRONG SELL,False,False,STAY,-0.15,-2.06,0.0,['HAMMER'],100,,0
BDL,Bharat Dynamics Limited,32109,145037.0,0.34,1031.3,DECREASING,INCREASING,41.68,-1.49,44.25,4.48,STAY,SELL,SELL,0.76,STAY,False,False,STAY,0.33,-0.84,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100,,0
BEARDSELL,Beardsell Limited,140,25470.0,0.46,42.43,DECREASING,INCREASING,42.78,-0.69,3.25,4.38,STAY,BUY,SELL,0.9,STAY,False,False,STAY,0.54,0.59,0.0,"['DOJI', 'DOJISTAR', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",500,['INVERTEDHAMMER'],100
BECTORFOOD,Mrs. Bectors Food Specialities Limited,6556,136319.0,1.63,1633.1,DECREASING,INCREASING,32.99,-4.69,71.53,-2.14,BUY,SELL,SELL,0.42,STAY,False,False,STAY,-0.19,-4.06,0.0,,0,,0
BEDMUTHA,Bedmutha Industries Limited,711,31590.0,1.23,224.34,NO TREND,INCREASING,56.42,1.91,12.81,1.24,STAY,BUY,BUY,0.0,STAY,False,True,STAY,0.59,0.6,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,-100
BEL,Bharat Electronics Limited,147292,7280935.0,0.29,295.5,INCREASING,INCREASING,57.03,-4.13,8.54,2.69,STAY,BUY,BUY,0.5,STAY,False,False,STAY,0.13,-1.5,0.0,['SPINNINGTOP'],100,,-100
BEML,BEML Limited,13258,135715.0,0.25,3994.55,INCREASING,INCREASING,53.65,-4.99,160.09,0.49,STAY,BUY,BUY,0.51,BUY,False,False,STAY,0.36,-2.44,0.0,,0,,0
BEPL,Bhansali Engineering Polymers Limited,2223,360671.0,0.48,127.0,DECREASING,INCREASING,36.93,0.44,6.41,3.65,BUY,SELL,SELL,0.68,STAY,False,False,STAY,0.38,0.28,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
BERGEPAINT,Berger Paints (I) Limited,66804,324742.0,0.29,496.25,DECREASING,INCREASING,24.89,3.63,15.3,3.97,BUY,SELL,SELL,0.41,STRONG SELL,False,False,STAY,0.17,0.46,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500,,0
BETA,Beta Drugs Limited,1186,21900.0,1.3,2178.4,INCREASING,INCREASING,72.62,-1.5,123.13,-5.05,SELL,BUY,BUY,0.79,STRONG BUY,False,False,STAY,0.73,-1.34,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",200,,-200
BEWLTD,BEW Engineering Limited,387,80500.0,1.23,299.25,DECREASING,INCREASING,12.02,-0.8,43.98,1.47,BUY,SELL,SELL,0.64,SELL,False,False,STAY,-0.33,-9.48,0.0,,0,,0
BFINVEST,BF Investment Limited,1960,155752.0,0.43,746.5,INCREASING,INCREASING,64.17,-3.09,41.2,-1.36,STAY,BUY,BUY,0.52,SELL,False,False,STAY,0.64,-2.02,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,-100
BFUTILITIE,BF Utilities Limited,2907,31688.0,0.56,943.0,DECREASING,INCREASING,54.84,0.3,52.5,3.16,STAY,SELL,BUY,0.07,STAY,False,False,STAY,0.6,1.95,0.0,,0,,0
BGLOBAL,Bharatiya Global Infomedia Limited,0,45091.0,5.0,3.38,NO TREND,INCREASING,78.36,15.72,0.07,-10.81,SELL,BUY,BUY,0.8,STRONG BUY,True,True,STAY,0.4,0.0,4.73,['DOJI'],100,['DOJI'],100
BGRENERGY,BGR Energy Systems Limited,251,59724.0,0.59,39.2,DECREASING,DECREASING,38.18,-2.14,2.21,-0.9,BUY,BUY,SELL,0.2,STAY,False,False,STAY,-0.32,-4.39,0.0,,0,,0
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,1673,18124.0,0.38,332.85,NO TREND,INCREASING,45.09,-1.06,15.17,3.23,STAY,SELL,SELL,0.01,STAY,False,False,STAY,-0.18,-1.23,0.0,,0,,0
BHAGERIA,Bhageria Industries Limited,632,12565.0,0.5,218.0,DECREASING,INCREASING,49.32,-4.91,10.79,1.42,STAY,BUY,BUY,0.14,STAY,False,False,SELL,0.56,-2.9,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300,,-300
BHAGYANGR,Bhagyanagar India Limited,261,45489.0,0.79,103.04,NO TREND,INCREASING,51.24,2.36,4.97,1.24,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.36,1.58,0.0,,0,,0
BHANDARI,Bhandari Hosiery Exports Limited,120,132099.0,0.35,6.59,NO TREND,INCREASING,46.8,-3.06,0.29,1.41,STAY,BUY,STRONG SELL,0.03,STAY,False,False,STAY,0.44,-2.08,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,,-100
BHARATFORG,Bharat Forge Limited,52592,301914.0,0.45,1371.55,DECREASING,INCREASING,35.56,-3.43,40.68,2.17,BUY,SELL,SELL,0.67,STAY,False,False,STAY,0.11,-1.86,0.0,,0,,-100
BHARATGEAR,Bharat Gears Limited,155,7353.0,0.82,99.8,DECREASING,DECREASING,43.24,1.33,2.98,0.88,STAY,SELL,SELL,0.37,STAY,False,False,STAY,0.15,-1.22,0.0,['INVERTEDHAMMER'],100,,0
BHARATIDIL,Bharati Defence and Infrastructure Limited,0,0.0,,1.95,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BHARATRAS,Bharat Rasayan Limited,3523,2224.0,0.63,11392.75,NO TREND,INCREASING,50.02,4.61,583.54,0.22,STAY,BUY,STRONG BUY,0.16,STAY,False,False,STAY,0.17,2.31,0.0,,0,,0
BHARATWIRE,Bharat Wire Ropes Limited,1872,122111.0,0.81,229.01,DECREASING,INCREASING,38.66,1.13,10.68,2.97,BUY,BUY,SELL,0.55,STAY,False,False,STAY,0.11,0.33,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
BHARTIARTL,Bharti Airtel Limited,694783,2163607.0,0.52,1572.35,DECREASING,INCREASING,32.69,4.35,33.51,-0.22,BUY,SELL,SELL,0.96,STRONG SELL,False,False,BUY,-0.14,0.23,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'TRISTAR']",300
BHEL,Bharat Heavy Electricals Limited,86111,5939411.0,0.54,234.8,DECREASING,INCREASING,39.54,-2.4,9.52,2.54,BUY,BUY,STRONG SELL,0.38,STAY,False,False,STAY,-0.57,-1.92,0.0,['SPINNINGTOP'],100,,-100
BIGBLOC,Bigbloc Construction Limited,1424,90862.0,0.49,121.75,NO TREND,INCREASING,48.14,0.07,6.73,2.71,STAY,SELL,SELL,0.0,STAY,False,False,STAY,0.7,-0.2,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200
BIKAJI,Bikaji Foods International Limited,12279,75538.0,0.46,855.0,NO TREND,INCREASING,40.86,-1.09,31.94,2.82,STAY,BUY,SELL,0.0,STAY,False,False,STAY,0.25,-0.86,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100,,0
BIL,Bhartiya International Limited,317,1054.0,0.62,730.0,INCREASING,INCREASING,59.47,-1.35,39.92,0.18,STAY,BUY,BUY,0.98,STAY,False,False,STAY,-0.14,-2.67,0.0,,0,,0
BILENERGY,Bil Energy Systems Limited,0,0.0,,0.6,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BINANIIND,Binani Industries Limited,43,13990.0,0.83,16.5,DECREASING,INCREASING,41.22,-5.55,1.0,2.29,STAY,BUY,BUY,0.0,STAY,False,False,STAY,0.4,1.16,0.0,,0,,0
BIOCON,Biocon Limited,31713,3312733.0,0.48,348.5,DECREASING,INCREASING,55.15,-0.12,11.54,3.09,STAY,BUY,BUY,0.5,STRONG SELL,False,False,STAY,-0.0,-0.06,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,98,6699.0,0.24,65.06,DECREASING,INCREASING,36.14,1.62,3.63,5.23,BUY,SELL,SELL,0.23,STAY,False,False,STAY,0.47,0.4,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
BIRLACABLE,Birla Cable Limited,676,8724.0,0.26,217.76,DECREASING,INCREASING,36.16,0.18,8.36,3.57,BUY,SELL,SELL,0.44,STAY,False,False,STAY,-0.2,-0.75,0.0,,-100,['HARAMI'],100
BIRLACORPN,Birla Corporation Limited,10963,19222.0,0.34,1128.8,DECREASING,INCREASING,36.57,-1.54,33.2,2.66,BUY,SELL,SELL,0.28,STAY,False,False,STAY,0.23,-0.63,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100,,0
BIRLAMONEY,Aditya Birla Money Limited,543,25023.0,0.78,165.0,INCREASING,INCREASING,56.93,0.0,4.41,7.69,STAY,SELL,SELL,0.0,STAY,False,True,STAY,0.32,0.0,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,['DOJI'],0
BIRLATYRE,Birla Tyres Limited,0,0.0,,5.3,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BKMINDST,Bkm Industries Limited,11,69803.0,5.0,1.68,DECREASING,INCREASING,63.4,21.22,0.03,-13.66,STAY,BUY,BUY,0.36,BUY,False,True,STAY,0.23,1.82,3.03,['DOJI'],100,['MARUBOZU'],100
BLAL,BEML Land Assets Limited,985,22619.0,0.42,234.12,NO TREND,INCREASING,46.43,-0.65,8.15,3.09,STAY,SELL,SELL,0.09,STAY,False,False,STAY,-0.28,-0.73,0.0,,0,,0
BLBLIMITED,BLB Limited,171,20462.0,0.29,20.53,NO TREND,DECREASING,51.36,-2.12,1.49,1.4,STAY,BUY,BUY,0.0,STAY,False,False,STAY,0.52,-3.98,0.0,,0,,0
BLISSGVS,Bliss GVS Pharma Limited,1181,95596.0,0.29,120.19,DECREASING,INCREASING,43.35,-0.82,6.45,3.42,STAY,SELL,SELL,0.03,STAY,False,False,STAY,0.02,-1.4,0.0,,0,,0
BLKASHYAP,B. L. Kashyap and Sons Limited,1546,337914.0,0.55,76.5,DECREASING,INCREASING,36.44,4.63,4.03,1.49,BUY,SELL,SELL,0.49,STRONG SELL,False,False,STAY,-0.16,1.93,0.0,,0,['HARAMI'],100
BLS,BLS International Services Limited,12881,3785635.0,1.04,404.4,INCREASING,INCREASING,54.98,-8.67,17.74,-7.01,STAY,BUY,BUY,0.7,STAY,False,False,STAY,0.23,-7.03,0.0,,0,,-100
BLSE,BLS E-Services Limited,2816,213975.0,0.4,218.62,NO TREND,DECREASING,50.07,-1.6,10.0,3.05,STAY,BUY,BUY,0.11,STAY,False,False,STAY,0.29,-0.69,0.0,,-200,['INVERTEDHAMMER'],100
BLUEBLENDS,Blue Blends (I) Limited,0,0.0,,0.8,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BLUECHIP,Blue Chip India Limited,14,35324.0,0.76,9.8,INCREASING,INCREASING,96.05,0.38,0.14,-2.65,SELL,BUY,BUY,1.0,STRONG BUY,False,True,STAY,-0.31,0.0,1.94,['DOJI'],100,['DOJI'],100
BLUECOAST,Blue Coast Hotels Limited,0,0.0,,9.98,DECREASING,INCREASING,0.0,0.0,0.03,7.69,BUY,SELL,SELL,0.9,BUY,False,True,STAY,0.06,0.0,0.0,['DOJI'],100,['DOJI'],100
BLUEDART,Blue Dart Express Limited,14673,7533.0,0.92,7738.6,DECREASING,INCREASING,36.07,-5.26,299.31,2.49,BUY,SELL,SELL,0.66,STAY,False,False,STAY,0.38,-2.38,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,-100
BLUEJET,Blue Jet Healthcare Limited,6641,269679.0,0.65,551.2,NO TREND,INCREASING,61.68,4.63,27.07,-2.37,STAY,BUY,BUY,0.65,STAY,False,False,SELL,0.6,3.8,0.0,,0,['ENGULFING'],100
BLUESTARCO,Blue Star Limited,26189,70938.0,0.1,1777.4,DECREASING,INCREASING,35.56,-1.27,83.5,3.84,BUY,BUY,SELL,0.55,STAY,False,False,STAY,-0.15,-1.12,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,-100
BMETRICS,Bombay Metrics Supply Chain Limited,46,8800.0,0.75,66.3,DECREASING,DECREASING,28.2,1.45,4.08,1.09,BUY,BUY,BUY,0.0,SELL,False,False,STAY,0.32,-3.84,0.0,,0,,-100
BODALCHEM,Bodal Chemicals Limited,923,82681.0,0.3,75.1,DECREASING,INCREASING,40.35,-1.45,3.03,2.11,STAY,SELL,SELL,0.4,STAY,False,False,STAY,0.6,-2.09,0.0,,0,,0
BOHRAIND,Bohra Industries Limited,26,30492.0,5.0,16.75,INCREASING,DECREASING,50.99,-49.01,0.28,-40.16,STAY,SELL,STRONG SELL,0.35,BUY,False,False,STAY,-0.1,-6.94,0.0,['DOJI'],100,,-100
BOMDYEING,Bombay Dyeing & Mfg Company Limited,3268,693676.0,0.51,219.08,NO TREND,INCREASING,45.03,-1.1,10.14,2.24,STAY,SELL,SELL,0.07,STAY,False,False,STAY,0.5,-1.32,0.0,,0,,0
BOROLTD,Borosil Limited,4093,158719.0,0.26,478.8,INCREASING,INCREASING,59.48,0.29,23.51,2.47,STAY,BUY,BUY,0.94,STRONG BUY,False,False,STAY,0.66,-0.65,0.0,,0,,-100
BORORENEW,BOROSIL RENEWABLES LIMITED,6497,529598.0,0.39,478.95,NO TREND,NO TREND,54.89,-9.61,19.62,-2.52,STAY,BUY,BUY,0.44,BUY,False,False,SELL,0.44,-3.23,0.0,,0,,-100
BOSCHLTD,Bosch Limited,88573,31061.0,1.37,33824.1,DECREASING,INCREASING,30.78,-6.62,943.89,-7.09,BUY,SELL,SELL,0.94,SELL,False,False,STAY,0.04,-4.1,0.0,['INVERTEDHAMMER'],100,,0
BPCL,Bharat Petroleum Corporation Limited,130675,4018125.0,0.55,310.9,DECREASING,INCREASING,34.3,-0.91,9.63,1.34,BUY,SELL,SELL,0.23,STRONG SELL,False,False,STAY,0.34,-1.02,0.0,,0,,0
BPL,BPL Limited,429,59024.0,0.73,108.0,NO TREND,INCREASING,47.29,-2.78,4.77,1.58,STAY,SELL,SELL,0.19,STAY,False,False,STAY,0.65,-1.73,0.0,,-100,,0
BRFL,Bombay Rayon Fashions Limited,0,0.0,,2.0,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BRIGADE,Brigade Enterprises Limited,21614,233680.0,0.7,1132.75,DECREASING,INCREASING,33.57,5.25,55.65,1.9,BUY,SELL,SELL,0.25,STRONG SELL,False,False,BUY,0.28,2.57,0.0,,0,,0
BRIGHT,Bright Solar Limited,20,48000.0,5.0,4.9,DECREASING,INCREASING,0.0,0.0,0.05,-27.94,BUY,SELL,SELL,0.52,STAY,False,True,STAY,-0.15,0.0,-5.1,['DOJI'],100,['DOJI'],100
BRITANNIA,Britannia Industries Limited,118296,1436396.0,2.34,5154.45,DECREASING,INCREASING,21.73,-5.65,166.39,-6.85,BUY,SELL,SELL,0.87,STRONG SELL,False,False,STAY,-0.19,-4.9,0.0,,-100,,0
BRNL,Bharat Road Network Limited,468,12733.0,0.31,45.71,DECREASING,INCREASING,47.09,0.35,2.08,3.67,STAY,BUY,BUY,0.0,STAY,False,False,STAY,-0.1,-2.1,0.0,,-200,,-100
BROOKS,Brooks Laboratories Limited,245,2113.0,0.28,136.5,DECREASING,INCREASING,41.78,-2.82,5.48,3.78,STAY,BUY,SELL,0.11,STAY,False,False,STAY,-0.09,-0.73,-3.73,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400,,0
BSE,BSE Limited,34059,1183604.0,0.46,4679.95,INCREASING,INCREASING,60.67,1.23,238.03,2.5,STAY,BUY,BUY,0.22,STRONG BUY,False,False,SELL,-0.11,0.11,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
BSHSL,Bombay Super Hybrid Seeds Limited,2333,2040.0,0.27,160.39,DECREASING,DECREASING,37.15,1.52,7.54,4.38,BUY,BUY,SELL,0.07,STAY,False,False,STAY,0.69,-1.44,0.0,,0,['HARAMI'],100
BSL,BSL Limited,165,25834.0,0.43,239.21,INCREASING,INCREASING,53.59,-2.88,15.4,3.51,STAY,BUY,BUY,0.37,STRONG BUY,False,False,STAY,0.69,-2.68,0.0,,0,,0
BSOFT,BIRLASOFT LIMITED,20474,994525.0,0.65,573.0,DECREASING,INCREASING,48.23,1.32,18.42,3.97,STAY,BUY,SELL,0.09,STAY,False,False,STAY,0.07,0.02,0.0,['SPINNINGTOP'],100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
BTML,Bodhi Tree Multimedia Limited,210,404220.0,0.83,9.94,DECREASING,DECREASING,28.39,-7.2,1.06,-4.64,BUY,SELL,SELL,0.9,SELL,False,False,STAY,0.37,-10.45,0.0,,0,,0
BURNPUR,Burnpur Cement Limited,48,69657.0,0.61,6.33,NO TREND,INCREASING,41.28,-2.8,0.34,2.27,STAY,BUY,SELL,0.09,STAY,False,False,STAY,0.08,-3.21,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,-200
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,1364,20355.0,1.59,861.0,DECREASING,DECREASING,45.35,6.09,40.15,-2.13,STAY,BUY,STRONG BUY,0.08,STAY,False,False,STAY,-0.07,2.5,0.0,['HAMMER'],0,,0
BVCL,Barak Valley Cements Limited,121,18279.0,0.76,53.97,DECREASING,INCREASING,42.26,1.32,4.06,4.03,STAY,SELL,SELL,0.56,STAY,False,False,STAY,-0.21,-1.87,0.0,,0,,0
BYKE,The Byke Hospitality Ltd,217,25841.0,0.2,75.15,NO TREND,INCREASING,56.48,-2.04,3.96,4.22,STAY,BUY,BUY,0.37,BUY,False,False,STAY,0.47,-1.97,0.0,,0,,0
CADSYS,Cadsys (India) Limited,169,2000.0,0.22,134.55,DECREASING,INCREASING,42.97,4.49,3.58,2.11,STAY,BUY,SELL,0.48,BUY,False,True,STAY,0.08,0.0,1.93,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'TRISTAR']",400,['DOJI'],100
CALSOFT,California Software Company Limited,21,11511.0,0.56,19.0,DECREASING,INCREASING,38.4,-1.77,1.27,-1.55,BUY,BUY,SELL,0.0,STAY,False,False,STAY,0.02,-1.25,0.0,,0,,-200
CAMLINFINE,Camlin Fine Sciences Limited,1494,2743650.0,1.91,112.98,INCREASING,DECREASING,59.21,-6.5,4.9,-5.94,STAY,BUY,BUY,0.61,SELL,False,False,STAY,0.57,-1.07,0.0,,0,,-200
CAMPUS,Campus Activewear Limited,6547,368484.0,0.32,300.05,DECREASING,DECREASING,44.06,-4.22,12.71,1.85,STAY,BUY,BUY,0.49,STAY,False,False,STAY,0.42,-2.39,0.0,"['HARAMI', 'HIGHWAVE', 'SPINNINGTOP']",300,,0
CAMS,Computer Age Management Services Limited,14328,321170.0,1.13,4796.0,INCREASING,INCREASING,61.08,2.89,172.73,0.03,STAY,STRONG BUY,BUY,0.01,STAY,False,True,STAY,0.42,1.05,0.0,,0,,0
CANARYS,Canarys Automations Limited,162,56000.0,0.4,40.4,NO TREND,NO TREND,46.14,-0.18,1.79,1.45,STAY,SELL,BUY,0.11,STAY,False,False,STAY,0.09,-2.18,0.0,,0,,0
CANBK,Canara Bank,105410,7810744.0,0.43,102.62,DECREASING,INCREASING,44.27,-2.78,3.01,1.69,STAY,SELL,BUY,0.05,STAY,False,False,STAY,-0.25,-1.47,0.0,['SPINNINGTOP'],100,,-100
CANDC,C & C Constructions Limited,0,0.0,,2.35,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
