STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
AARTECH,Aartech Solonics Limited,163,64359.0,0.25,74.12,NO TREND,INCREASING,68.38,-4.16,3.68,1.51,STAY,BUY,BUY,0.63,BUY,False,False,STAY,0.6,-1.98,0.0,,0,,0
AARTIDRUGS,Aarti Drugs Limited,3992,7277.0,0.06,460.9,DECREASING,INCREASING,33.37,9.09,11.79,1.53,BUY,SELL,SELL,0.65,STRONG SELL,False,False,STAY,-0.26,1.19,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'SPINNINGTOP']",500,['3INSIDE'],100
AARTIIND,Aarti Industries Limited,24126,60126.0,0.07,439.55,DECREASING,INCREASING,36.13,0.73,15.14,5.91,BUY,SELL,SELL,0.76,STRONG SELL,False,False,STAY,-0.25,-0.31,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI']",200
AARTIPHARM,Aarti Pharmalabs Limited,3941,8223.0,0.05,631.65,INCREASING,INCREASING,49.15,-0.95,29.02,5.74,STAY,BUY,SELL,0.2,STAY,False,False,STAY,0.09,-0.64,0.0,,0,,0
AARTISURF,Aarti Surfactants Limited,419,282.0,0.07,641.0,DECREASING,INCREASING,28.8,2.85,32.36,6.15,BUY,SELL,SELL,0.74,STRONG SELL,False,False,STAY,-0.15,0.01,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",500
AARVEEDEN,Aarvee Denims & Exports Limited,55,5244.0,0.29,71.12,INCREASING,INCREASING,87.12,1.12,1.55,0.8,SELL,BUY,BUY,0.98,STRONG BUY,False,True,STAY,-0.16,0.0,1.95,['DOJI'],100,['DOJI'],100
AARVI,Aarvi Encon Limited,176,5181.0,0.5,136.17,DECREASING,INCREASING,41.36,5.27,5.89,-1.66,STAY,SELL,SELL,0.68,BUY,False,False,STAY,0.38,1.02,0.0,,-100,,0
AATMAJ,Aatmaj Healthcare Limited,70,32000.0,1.36,24.9,NO TREND,DECREASING,43.48,1.64,1.42,2.28,STAY,SELL,SELL,0.27,STAY,False,False,STAY,0.63,0.2,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
AAVAS,Aavas Financiers Limited,10412,5274.0,0.05,1661.65,DECREASING,NO TREND,44.13,3.17,40.47,5.03,STAY,BUY,SELL,0.41,STAY,False,False,STAY,0.04,0.52,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
ABAN,Aban Offshore Limited,290,9548.0,0.23,63.6,DECREASING,INCREASING,45.31,2.77,2.76,5.07,STAY,BUY,SELL,0.32,STAY,False,False,STAY,0.17,0.95,0.0,,0,,0
ABB,ABB India Limited,134791,21837.0,0.06,7262.6,DECREASING,INCREASING,44.0,0.08,227.32,5.67,STAY,SELL,BUY,0.47,STRONG SELL,False,False,STAY,-0.2,-0.51,0.0,,0,,0
ABCAPITAL,Aditya Birla Capital Limited,45603,203870.0,0.04,191.33,DECREASING,INCREASING,38.73,1.02,6.14,5.28,BUY,SELL,SELL,0.53,STRONG SELL,False,False,STAY,-0.01,-0.09,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,"['DOJI', 'LONGLEGGEDDOJI']",0
ABCOTS,A B Cotspin India Limited,251,0.0,0.0,358.0,DECREASING,INCREASING,41.13,0.0,5.13,7.69,STAY,BUY,BUY,0.57,STAY,False,True,STAY,0.11,0.0,0.0,['DOJI'],100,"['GAPSIDESIDEWHITE', 'DOJI']",200
ABFRL,Aditya Birla Fashion and Retail Limited,19509,488470.0,0.17,303.75,DECREASING,INCREASING,44.36,4.61,10.48,2.01,STAY,SELL,BUY,0.13,STRONG SELL,False,True,STAY,-0.15,1.25,0.0,,0,,0
ABHISHEK,Abhishek Corporation Limited,0,0.0,,180.0,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ABINFRA,A B Infrabuild Limited,291,11327.0,1.62,92.0,INCREASING,INCREASING,58.34,-0.8,1.95,-0.2,STAY,BUY,SELL,0.0,STAY,False,False,STAY,-0.46,-1.08,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,,-100
ABMINTLLTD,ABM International Limited,57,328.0,0.11,72.58,NO TREND,INCREASING,54.92,3.02,4.76,2.12,STAY,SELL,SELL,0.13,STAY,False,False,BUY,0.12,0.81,3.99,"['ENGULFING', 'MARUBOZU']",200,,0
ABSLAMC,Aditya Birla Sun Life AMC Limited,13108,11948.0,0.03,852.75,INCREASING,INCREASING,69.22,-1.74,28.16,5.22,STAY,BUY,BUY,0.37,STRONG BUY,False,False,STAY,-0.03,-0.58,0.0,,0,,0
ACC,ACC Limited,46790,9792.0,0.01,2146.35,DECREASING,INCREASING,40.01,0.17,69.26,6.07,STAY,SELL,SELL,0.63,STRONG SELL,False,True,STAY,-0.62,0.0,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
ACCELYA,Accelya Solutions India Limited,2507,1941.0,0.2,1479.0,DECREASING,INCREASING,27.62,6.57,45.23,3.78,BUY,SELL,SELL,0.98,STRONG SELL,False,False,STAY,0.22,0.3,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ACCENTMIC,Accent Microcell Limited,517,16000.0,1.04,242.5,DECREASING,DECREASING,38.63,3.5,9.31,0.83,BUY,BUY,SELL,0.97,STAY,False,False,STAY,0.65,-1.02,0.66,['HAMMER'],100,,0
ACCORD,Accord Synergy Limited,10,12000.0,1.5,29.45,NO TREND,NO TREND,35.36,-5.97,0.79,-7.43,BUY,SELL,SELL,0.04,STRONG SELL,False,False,BUY,-0.14,-5.0,0.0,,0,,-100
ACCURACY,Accuracy Shipping Limited,149,7108.0,0.03,9.37,DECREASING,DECREASING,45.19,2.78,0.48,5.1,STAY,BUY,SELL,0.5,STAY,False,False,STAY,0.26,0.75,0.0,,0,['HARAMI'],100
ACE,Action Construction Equipment Limited,16989,11494.0,0.07,1265.85,DECREASING,INCREASING,47.08,1.28,52.18,5.25,STAY,BUY,SELL,0.09,STAY,False,True,STAY,0.1,0.86,0.0,"['3INSIDE', 'DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,,0
ACEINTEG,Ace Integrated Solutions Limited,31,439643.0,3.24,35.59,NO TREND,DECREASING,59.3,6.52,2.45,-4.82,STAY,SELL,BUY,0.01,SELL,True,False,STAY,0.3,-3.81,3.21,['3INSIDE'],100,,0
ACI,Archean Chemical Industries Limited,8255,38564.0,0.15,714.0,INCREASING,INCREASING,60.81,-1.11,25.55,4.59,STAY,BUY,BUY,0.71,STAY,False,False,STAY,-0.05,-0.83,0.0,,0,,0
ACL,Andhra Cements Limited,716,548.0,0.03,81.25,DECREASING,DECREASING,41.09,2.86,3.05,4.49,STAY,SELL,SELL,0.61,STRONG SELL,False,False,STAY,0.06,1.03,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,,0
ACLGATI,Allcargo Gati Limited,1251,32405.0,0.11,94.43,DECREASING,DECREASING,39.83,2.63,3.04,5.03,BUY,SELL,SELL,0.69,STRONG SELL,False,True,STAY,0.3,0.78,0.0,,-100,,0
ACSAL,Arvind and Company Shipping Agencies Limited,54,33000.0,2.82,86.7,DECREASING,INCREASING,23.21,-1.23,3.46,2.58,BUY,SELL,SELL,0.7,BUY,False,True,STAY,0.23,0.0,0.0,['DOJI'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
ADANIENSOL,Adani Energy Solutions Limited,114527,667440.0,0.06,620.05,DECREASING,INCREASING,22.35,-0.24,53.9,4.1,BUY,SELL,SELL,0.98,STRONG SELL,False,False,STAY,-0.62,-2.78,0.0,,0,,0
ADANIENT,Adani Enterprises Limited,364469,380245.0,0.04,2273.35,DECREASING,INCREASING,23.66,1.18,125.06,5.28,BUY,SELL,SELL,0.83,STRONG SELL,False,False,STAY,-0.73,0.34,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",400
ADANIGREEN,Adani Green Energy Limited,290693,588215.0,0.05,950.0,DECREASING,INCREASING,11.27,-0.29,88.38,5.28,BUY,SELL,SELL,1.0,STRONG SELL,False,False,STAY,-0.72,-1.94,0.0,,0,,0
ADANIPORTS,Adani Ports and Special Economic Zone Limited,289858,312646.0,0.02,1170.0,DECREASING,INCREASING,32.32,0.53,54.77,4.96,BUY,SELL,SELL,0.83,STRONG SELL,False,False,STAY,-0.7,-0.17,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",200
ADANIPOWER,Adani Power Limited,205883,1051167.0,0.05,449.75,DECREASING,INCREASING,15.65,1.55,27.56,4.97,BUY,SELL,SELL,0.99,STRONG SELL,False,False,STAY,-0.72,-0.12,0.0,,-100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",300
ADFFOODS,ADF Foods Limited,2031,19598.0,0.07,307.75,NO TREND,INCREASING,55.03,1.23,13.85,4.14,STAY,BUY,BUY,0.9,STAY,False,False,STAY,0.33,1.9,0.0,,-100,['ENGULFING'],100
ADL,Archidply Decor Limited,45,24.0,0.02,95.96,DECREASING,INCREASING,49.1,11.19,4.39,0.44,STAY,BUY,STRONG BUY,0.0,STAY,False,False,STAY,0.37,-0.1,0.48,,0,['DOJI'],100
ADORWELD,Ador Welding Limited,1864,324.0,0.05,1173.25,DECREASING,INCREASING,33.67,2.25,40.76,5.09,BUY,SELL,SELL,0.47,STRONG SELL,False,True,STAY,-0.29,0.28,0.0,,-100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300
ADROITINFO,Adroit Infotech Limited,32,2547.0,0.06,22.0,INCREASING,INCREASING,46.76,-0.65,1.98,2.41,STAY,SELL,SELL,0.47,STAY,False,False,STAY,0.75,-2.7,0.0,,-200,,0
ADSL,Allied Digital Services Limited,769,21638.0,0.11,262.6,DECREASING,INCREASING,47.45,2.57,13.2,4.72,STAY,BUY,SELL,0.93,STAY,False,False,STAY,0.68,1.61,0.0,,-100,['HARAMI'],100
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,664,3955.0,0.07,66.62,DECREASING,INCREASING,41.71,2.11,2.59,5.02,STAY,BUY,SELL,0.04,STAY,False,False,STAY,-0.12,0.08,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
ADVENZYMES,Advanced Enzyme Technologies Limited,3896,19605.0,0.14,372.9,DECREASING,INCREASING,28.78,3.22,20.93,5.06,BUY,SELL,SELL,0.33,SELL,False,False,STAY,-0.12,1.66,0.0,,0,,0
AEROFLEX,Aeroflex Industries Limited,1569,55507.0,0.11,185.8,DECREASING,INCREASING,44.49,2.31,9.39,5.85,STAY,BUY,SELL,0.19,STAY,False,False,STAY,0.67,0.7,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
AETHER,Aether Industries Limited,10352,910.0,0.05,816.7,DECREASING,DECREASING,33.32,-0.23,25.39,4.97,BUY,BUY,SELL,0.06,STAY,False,False,STAY,0.44,-0.89,0.0,['HARAMI'],100,,0
AFFLE,Affle (India) Limited,14605,6789.0,0.03,1581.05,NO TREND,INCREASING,49.38,0.04,59.65,6.14,STAY,BUY,BUY,0.32,STAY,False,False,STAY,0.15,-0.37,0.0,,0,['DOJI'],100
AGARIND,Agarwal Industrial Corporation Limited,1197,1115.0,0.06,1030.95,DECREASING,INCREASING,42.83,1.59,39.64,3.97,STAY,BUY,SELL,0.38,STRONG SELL,False,False,STAY,-0.36,0.1,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",400,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
AGARWALFT,Agarwal Float Glass India Limited,38,4500.0,0.88,88.9,NO TREND,INCREASING,60.92,2.46,3.11,3.98,STAY,BUY,BUY,0.4,STAY,False,True,STAY,-0.09,1.72,0.0,,0,"['3WHITESOLDIERS', 'MARUBOZU']",200
AGI,AGI Greenpac Limited,4700,9309.0,0.07,896.45,DECREASING,INCREASING,38.79,1.53,40.3,5.55,BUY,BUY,SELL,0.0,STAY,False,False,STAY,0.53,-0.38,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",500
AGNI,Agni Green Power Limited,114,5000.0,0.13,35.9,DECREASING,INCREASING,39.1,0.0,1.48,7.69,BUY,SELL,SELL,0.65,STRONG SELL,False,True,STAY,-0.29,0.0,0.0,,0,['DOJI'],100
AGRITECH,Agri-Tech (India) Limited,134,976.0,0.12,184.29,DECREASING,INCREASING,32.89,2.44,8.03,3.24,BUY,SELL,SELL,0.46,STRONG SELL,False,False,STAY,0.39,-0.3,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",100
AGROPHOS,Agro Phos India Limited,73,2915.0,0.06,40.56,DECREASING,INCREASING,41.34,0.56,2.07,4.72,STAY,BUY,SELL,0.13,STAY,False,False,STAY,0.56,0.15,0.0,,-100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
AGSTRA,AGS Transact Technologies Limited,818,17814.0,0.09,81.22,DECREASING,INCREASING,34.54,1.01,4.08,5.28,BUY,SELL,SELL,0.14,STRONG SELL,False,False,STAY,0.5,0.27,0.0,,-100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
AGUL,A G Universal Limited,29,4000.0,1.43,58.0,DECREASING,NO TREND,57.55,31.19,1.71,-37.82,STAY,STRONG BUY,STRONG BUY,0.52,STRONG SELL,False,True,STAY,0.05,0.0,17.41,['DOJI'],100,['DOJI'],100
AHIMSA,Ahimsa Industries Limited,8,0.0,0.0,60.75,INCREASING,INCREASING,100.0,0.0,0.51,7.69,SELL,BUY,BUY,0.92,BUY,False,True,STAY,-0.14,0.0,0.0,['DOJI'],100,['DOJI'],100
AHL,Abans Holdings Limited,1335,4492.0,0.04,377.55,NO TREND,INCREASING,49.69,-0.68,18.55,4.85,STAY,BUY,SELL,0.06,STAY,False,False,STAY,0.28,-0.64,0.0,"['DOJI', 'LONGLEGGEDDOJI']",-100,,0
AHLADA,Ahlada Engineers Limited,141,9906.0,0.2,84.3,DECREASING,INCREASING,25.34,2.53,3.74,5.08,BUY,SELL,SELL,0.93,STRONG SELL,False,False,STAY,-0.52,0.36,0.0,,-200,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
AHLEAST,Asian Hotels (East) Limited,235,519.0,0.04,156.45,DECREASING,INCREASING,45.67,-1.69,8.61,3.66,STAY,BUY,SELL,0.55,STAY,False,False,STAY,0.5,-0.35,0.0,,0,"['DOJI', 'DOJISTAR', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",400
AHLUCONT,Ahluwalia Contracts (India) Limited,6842,5857.0,0.12,979.9,DECREASING,INCREASING,41.19,5.79,41.42,3.42,STAY,SELL,SELL,0.35,STRONG SELL,False,False,BUY,0.33,2.1,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,['MARUBOZU'],100
AHLWEST,Asian Hotels (West) Limited,0,0.0,,144.15,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AIAENG,AIA Engineering Limited,36928,591.0,0.02,3495.65,DECREASING,INCREASING,31.62,2.12,101.48,5.72,BUY,SELL,SELL,0.08,STRONG SELL,False,True,STAY,0.01,0.27,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",200
AIFL,Ashapura Intimates Fashion Limited,0,0.0,,1.55,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AILIMITED,Abhishek Integrations Limited,21,1500.0,1.67,68.95,DECREASING,INCREASING,52.12,6.65,1.02,-6.98,STAY,STRONG BUY,SELL,0.5,STRONG SELL,False,True,STAY,-0.04,0.0,2.83,['DOJI'],100,['DOJI'],100
AIRAN,Airan Limited,290,16097.0,0.07,30.17,DECREASING,INCREASING,39.61,0.98,1.89,4.93,BUY,SELL,SELL,0.11,BUY,False,False,BUY,-0.38,-0.92,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200,,0
AIROLAM,Airo Lam limited,230,113.0,0.02,116.11,DECREASING,INCREASING,35.73,-1.63,5.59,6.11,BUY,BUY,BUY,0.0,STAY,False,False,STAY,0.25,-0.4,0.0,,0,"['DOJI', 'DOJISTAR']",200
AISL,ANI Integrated Services Limited,72,0.0,0.0,190.0,NO TREND,INCREASING,44.41,0.0,2.91,7.69,STAY,BUY,SELL,0.07,STAY,False,True,STAY,-0.41,0.0,0.0,['DOJI'],100,['DOJI'],100
AJANTPHARM,Ajanta Pharma Limited,28582,3052.0,0.04,3028.8,DECREASING,INCREASING,48.72,2.79,103.32,3.28,STAY,SELL,BUY,0.01,STAY,False,True,STAY,0.19,1.3,0.0,,0,,0
AJMERA,Ajmera Realty & Infra India Limited,2564,34601.0,0.49,975.75,INCREASING,INCREASING,67.41,1.51,48.87,1.91,STAY,BUY,BUY,0.0,STAY,False,True,STAY,-0.41,1.51,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,0
AJOONI,Ajooni Biotech Limited,51,84993.0,0.15,7.84,NO TREND,INCREASING,47.35,0.25,0.5,3.39,STAY,BUY,BUY,0.02,STAY,False,False,STAY,-0.13,1.69,0.0,,0,,0
AJRINFRA,AJR INFRA AND TOLLING LIMITED,0,0.0,,0.7,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,SELL,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
AKASH,Akash Infra-Projects Limited,52,13919.0,1.34,34.23,DECREASING,INCREASING,45.37,-1.35,2.24,1.9,STAY,BUY,SELL,0.0,STAY,False,False,STAY,0.21,-3.0,0.0,,-100,,0
AKG,Akg Exim Limited,56,1249.0,0.11,18.01,DECREASING,DECREASING,39.02,2.33,0.8,4.51,BUY,BUY,SELL,0.22,STRONG SELL,False,False,STAY,0.24,-1.04,0.0,,0,['HARAMI'],100
AKI,AKI India Limited,134,1445.0,0.04,17.89,DECREASING,NO TREND,37.74,4.68,1.09,3.95,BUY,BUY,SELL,0.37,STAY,False,False,STAY,0.22,2.64,0.0,,0,,0
AKSHAR,Akshar Spintex Limited,67,652956.0,0.29,0.72,DECREASING,DECREASING,18.08,1.95,0.04,5.53,BUY,SELL,SELL,0.09,STRONG SELL,False,True,STAY,-0.12,0.0,1.39,['DOJI'],100,['DOJI'],100
AKSHARCHEM,AksharChem India Limited,203,42.0,0.01,300.0,NO TREND,INCREASING,44.09,-0.68,12.53,4.99,STAY,BUY,STRONG SELL,0.33,STAY,False,False,STAY,-0.12,-1.45,0.0,,0,,0
AKSHOPTFBR,Aksh Optifibre Limited,130,48014.0,0.13,9.54,NO TREND,DECREASING,43.65,-0.36,0.84,5.39,STAY,BUY,SELL,0.09,STAY,False,False,STAY,0.6,0.53,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER', 'SPINNINGTOP']",500
AKZOINDIA,Akzo Nobel India Limited,10859,6068.0,0.4,3685.5,DECREASING,INCREASING,39.18,2.62,148.91,2.75,BUY,SELL,SELL,0.19,STAY,False,False,BUY,0.51,1.11,0.0,,0,['HARAMI'],100
ALANKIT,Alankit Limited,398,43338.0,0.11,21.09,NO TREND,INCREASING,45.31,-0.48,1.04,5.04,STAY,BUY,SELL,0.09,STAY,False,False,STAY,0.24,-0.28,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
ALBERTDAVD,Albert David Limited,614,690.0,0.27,1277.5,DECREASING,INCREASING,35.36,3.08,51.78,5.75,BUY,BUY,SELL,0.68,STRONG SELL,False,False,STAY,0.25,-0.12,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
ALCHEM,Alchemist Limited,0,0.0,,3.15,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ALEMBICLTD,Alembic Limited,2142,66313.0,0.19,127.72,NO TREND,INCREASING,44.76,1.27,4.92,4.83,STAY,BUY,SELL,0.0,STAY,False,True,STAY,0.26,0.17,0.0,,-100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300
ALICON,Alicon Castalloy Limited,1327,3320.0,0.21,1135.05,DECREASING,INCREASING,32.59,4.68,51.89,4.28,BUY,SELL,SELL,0.79,STRONG SELL,False,False,BUY,-0.43,1.45,0.0,,0,['HARAMI'],100
ALKALI,Alkali Metals Limited,105,2130.0,0.24,116.51,NO TREND,INCREASING,46.03,3.95,5.23,3.81,STAY,BUY,STRONG BUY,0.05,STAY,False,False,STAY,0.25,1.25,0.0,,0,['HARAMI'],100
ALKEM,Alkem Laboratories Limited,59089,34111.0,0.02,5518.0,DECREASING,INCREASING,35.07,2.68,167.95,3.03,BUY,SELL,SELL,0.48,BUY,False,False,STAY,-0.3,1.49,0.0,,0,['MARUBOZU'],100
ALKYLAMINE,Alkyl Amines Chemicals Limited,9273,2162.0,0.12,1954.65,DECREASING,DECREASING,31.35,3.72,63.78,4.91,BUY,BUY,SELL,0.75,STRONG SELL,False,False,STAY,0.32,0.65,0.0,,0,,0
ALLCARGO,Allcargo Logistics Limited,7036,231035.0,0.16,53.15,DECREASING,DECREASING,35.41,6.31,1.68,2.66,BUY,SELL,SELL,0.5,STRONG SELL,False,False,STAY,-0.1,1.24,0.0,,-100,['HARAMI'],100
ALLETEC,All E Technologies Limited,507,26400.0,0.47,560.75,INCREASING,INCREASING,66.47,0.01,31.1,-3.19,STAY,BUY,BUY,0.0,STRONG BUY,False,False,STAY,0.36,-1.62,0.0,,0,,-100
ALLSEC,Allsec Technologies Limited,1113,29487.0,1.16,948.35,DECREASING,INCREASING,48.82,-0.21,45.85,5.6,STAY,BUY,BUY,0.09,STRONG SELL,False,False,STAY,-0.14,-0.17,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
ALMONDZ,Almondz Global Securities Limited,279,13012.0,0.47,26.96,DECREASING,INCREASING,30.71,-2.23,1.08,3.85,BUY,SELL,SELL,0.17,STRONG SELL,False,False,STAY,0.38,-1.21,-2.74,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,,-100
